step,worstDrift_wu,worstDriftBone,divergeCap_wu,worstPen_wu,contacts,kineticE_wu2,cageLimitHits,cageSafetyHits,boneLimitHits,divergeClamped,nan,tetherHits,worstPinnedTargetErr_wu
80,0.195078,187,0.227201,0.000000,0,2.960816e-08,0,0,0,0,0,32,7.6983e-07
81,0.194940,187,0.227201,0.000000,0,1.9154025e-08,0,0,0,0,0,32,7.6983e-07
82,0.194835,187,0.227201,0.000000,0,1.1014756e-08,0,0,0,0,0,32,7.6983e-07
83,0.194762,187,0.227201,0.000000,0,5.2351773e-09,0,0,0,0,0,32,7.6983e-07
84,0.194721,187,0.227201,0.000000,0,1.6981696e-09,0,0,0,0,0,32,7.6983e-07
85,0.194709,187,0.227201,0.000000,0,1.4606736e-10,0,0,0,0,0,32,7.6983e-07
86,0.194724,187,0.227201,0.000000,0,2.2449948e-10,0,0,0,0,0,32,7.6983e-07
87,0.194763,187,0.227201,0.000000,0,1.5302848e-09,0,0,0,0,0,32,7.6983e-07
88,0.194824,187,0.227201,0.000000,0,3.6445418e-09,0,0,0,0,0,32,7.6983e-07
89,0.194902,187,0.227201,0.000000,0,6.1683793e-09,0,0,0,0,0,32,7.6983e-07
90,0.194996,187,0.227201,0.000000,0,8.7479071e-09,0,0,0,0,0,32,7.6983e-07
91,0.195101,187,0.227201,0.000000,0,1.109484e-08,0,0,0,0,0,32,7.6983e-07
92,0.195215,187,0.227201,0.000000,0,1.2989947e-08,0,0,0,0,0,32,7.6983e-07
93,0.195335,187,0.227201,0.000000,0,1.4297991e-08,0,0,0,0,0,32,7.6983e-07
94,0.195457,187,0.227201,0.000000,0,1.4950349e-08,0,0,0,0,0,32,7.6983e-07
95,0.195579,187,0.227201,0.000000,0,1.4957845e-08,0,0,0,0,0,32,7.6983e-07
96,0.195699,187,0.227201,0.000000,0,1.4372939e-08,0,0,0,0,0,32,7.6983e-07
97,0.195814,187,0.227201,0.000000,0,1.3290024e-08,0,0,0,0,0,32,7.6983e-07
98,0.195923,187,0.227201,0.000000,0,1.1831064e-08,0,0,0,0,0,32,7.6983e-07
99,0.196024,187,0.227201,0.000000,0,1.0133224e-08,0,0,0,0,0,32,7.6983e-07
100,0.196115,187,0.227201,0.000000,0,8.3284278e-09,0,0,0,0,0,32,7.6983e-07
101,0.196196,187,0.227201,0.000000,0,6.5391271e-09,0,0,0,0,0,32,7.6983e-07
102,0.196266,187,0.227201,0.000000,0,4.8691438e-09,0,0,0,0,0,32,7.6983e-07
103,0.196324,187,0.227201,0.000000,0,3.395695e-09,0,0,0,0,0,32,7.6983e-07
104,0.196370,187,0.227201,0.000000,0,2.1733955e-09,0,0,0,0,0,32,7.6983e-07
105,0.196405,187,0.227201,0.000000,0,1.2308188e-09,0,0,0,0,0,32,7.6983e-07
106,0.196429,187,0.227201,0.000000,0,5.6992707e-10,0,0,0,0,0,32,7.6983e-07
107,0.196442,187,0.227201,0.000000,0,1.7395732e-10,0,0,0,0,0,32,7.6983e-07
108,0.196446,187,0.227201,0.000000,0,1.0689928e-11,0,0,0,0,0,32,7.6983e-07
109,0.196440,187,0.227201,0.000000,0,3.8120664e-11,0,0,0,0,0,32,7.6983e-07
110,0.196425,187,0.227201,0.000000,0,2.0684205e-10,0,0,0,0,0,32,7.6983e-07
111,0.196404,187,0.227201,0.000000,0,4.6731948e-10,0,0,0,0,0,32,7.6983e-07
112,0.196376,187,0.227201,0.000000,0,7.7132776e-10,0,0,0,0,0,32,7.6983e-07
113,0.196343,187,0.227201,0.000000,0,1.0778365e-09,0,0,0,0,0,32,7.6983e-07
114,0.196306,187,0.227201,0.000000,0,1.3535705e-09,0,0,0,0,0,32,7.6983e-07
115,0.196267,187,0.227201,0.000000,0,1.5740547e-09,0,0,0,0,0,32,7.6983e-07
116,0.196225,187,0.227201,0.000000,0,1.7223773e-09,0,0,0,0,0,32,7.6983e-07
117,0.196183,187,0.227201,0.000000,0,1.7926232e-09,0,0,0,0,0,32,7.6983e-07
118,0.196141,187,0.227201,0.000000,0,1.7844444e-09,0,0,0,0,0,32,7.6983e-07
119,0.196099,187,0.227201,0.000000,0,1.7073124e-09,0,0,0,0,0,32,7.6983e-07
120,0.196060,187,0.227201,0.000000,0,1.5724637e-09,0,0,0,0,0,32,7.6983e-07
121,0.196022,187,0.227201,0.000000,0,1.3949741e-09,0,0,0,0,0,32,7.6983e-07
122,0.195988,187,0.227201,0.000000,0,1.1902671e-09,0,0,0,0,0,32,7.6983e-07
123,0.195957,187,0.227201,0.000000,0,9.7405269e-10,0,0,0,0,0,32,7.6983e-07
124,0.195929,187,0.227201,0.000000,0,7.604724e-10,0,0,0,0,0,32,7.6983e-07
125,0.195905,187,0.227201,0.000000,0,5.6310349e-10,0,0,0,0,0,32,7.6983e-07
126,0.195886,187,0.227201,0.000000,0,3.9036033e-10,0,0,0,0,0,32,7.6983e-07
127,0.195870,187,0.227201,0.000000,0,2.4713702e-10,0,0,0,0,0,32,7.6983e-07
128,0.195858,187,0.227201,0.000000,0,1.3785975e-10,0,0,0,0,0,32,7.6983e-07
129,0.195850,187,0.227201,0.000000,0,6.2268885e-11,0,0,0,0,0,32,7.6983e-07
130,0.195846,187,0.227201,0.000000,0,1.8139988e-11,0,0,0,0,0,32,7.6983e-07
131,0.195846,187,0.227201,0.000000,0,1.4941009e-12,0,0,0,0,0,32,7.6983e-07
132,0.195848,187,0.227201,0.000000,0,7.0547391e-12,0,0,0,0,0,32,7.6983e-07
133,0.195853,187,0.227201,0.000000,0,2.9021659e-11,0,0,0,0,0,32,7.6983e-07
134,0.195861,187,0.227201,0.000000,0,6.1459692e-11,0,0,0,0,0,32,7.6983e-07
135,0.195871,187,0.227201,0.000000,0,9.7876499e-11,0,0,0,0,0,32,7.6983e-07
136,0.195882,187,0.227201,0.000000,0,1.3402707e-10,0,0,0,0,0,32,7.6983e-07
137,0.195895,187,0.227201,0.000000,0,1.6629146e-10,0,0,0,0,0,32,7.6983e-07
138,0.195909,187,0.227201,0.000000,0,1.9167626e-10,0,0,0,0,0,32,7.6983e-07
139,0.195923,187,0.227201,0.000000,0,2.0874443e-10,0,0,0,0,0,32,7.6983e-07
140,0.195938,187,0.227201,0.000000,0,2.1569859e-10,0,0,0,0,0,32,7.6983e-07
141,0.195953,187,0.227201,0.000000,0,2.1332983e-10,0,0,0,0,0,32,7.6983e-07
142,0.195967,187,0.227201,0.000000,0,2.0355233e-10,0,0,0,0,0,32,7.6983e-07
143,0.195980,187,0.227201,0.000000,0,1.8698826e-10,0,0,0,0,0,32,7.6983e-07
144,0.195993,187,0.227201,0.000000,0,1.6517248e-10,0,0,0,0,0,32,7.6983e-07
145,0.196005,187,0.227201,0.000000,0,1.4104572e-10,0,0,0,0,0,32,7.6983e-07
146,0.196016,187,0.227201,0.000000,0,1.1490873e-10,0,0,0,0,0,32,7.6983e-07
147,0.196025,187,0.227201,0.000000,0,8.9630189e-11,0,0,0,0,0,32,7.6983e-07
148,0.196033,187,0.227201,0.000000,0,6.5869241e-11,0,0,0,0,0,32,7.6983e-07
149,0.196040,187,0.227201,0.000000,0,4.5548744e-11,0,0,0,0,0,32,7.6983e-07
150,0.196045,187,0.227201,0.000000,0,2.8715583e-11,0,0,0,0,0,32,7.6983e-07
151,0.196049,187,0.227201,0.000000,0,1.5907391e-11,0,0,0,0,0,32,7.6983e-07
152,0.196052,187,0.227201,0.000000,0,7.6325769e-12,0,0,0,0,0,32,7.6983e-07
153,0.196053,187,0.227201,0.000000,0,2.6241372e-12,0,0,0,0,0,32,7.6983e-07
154,0.196053,187,0.227201,0.000000,0,1.0330614e-12,0,0,0,0,0,32,7.6983e-07
155,0.196052,187,0.227201,0.000000,0,1.8658894e-12,0,0,0,0,0,32,7.6983e-07
156,0.196050,187,0.227201,0.000000,0,4.7004066e-12,0,0,0,0,0,32,7.6983e-07
157,0.196047,187,0.227201,0.000000,0,8.3764294e-12,0,0,0,0,0,32,7.6983e-07
158,0.196044,187,0.227201,0.000000,0,1.3030631e-11,0,0,0,0,0,32,7.6983e-07
159,0.196040,187,0.227201,0.000000,0,1.7058034e-11,0,0,0,0,0,32,7.6983e-07
160,0.196035,187,0.227201,0.000000,0,2.0919177e-11,0,0,0,0,0,32,7.6983e-07
161,0.196031,187,0.227201,0.000000,0,2.4383529e-11,0,0,0,0,0,32,7.6983e-07
162,0.196026,187,0.227201,0.000000,0,2.5914167e-11,0,0,0,0,0,32,7.6983e-07
163,0.196020,187,0.227201,0.000000,0,2.7321655e-11,0,0,0,0,0,32,7.6983e-07
164,0.196015,187,0.227201,0.000000,0,2.6932268e-11,0,0,0,0,0,32,7.6983e-07
165,0.196011,187,0.227201,0.000000,0,2.5465877e-11,0,0,0,0,0,32,7.6983e-07
166,0.196006,187,0.227201,0.000000,0,2.3142312e-11,0,0,0,0,0,32,7.6983e-07
167,0.196001,187,0.227201,0.000000,0,2.01043e-11,0,0,0,0,0,32,7.6983e-07
168,0.195997,187,0.227201,0.000000,0,1.7074557e-11,0,0,0,0,0,32,7.6983e-07
169,0.195994,187,0.227201,0.000000,0,1.3873456e-11,0,0,0,0,0,32,7.6983e-07
170,0.195991,187,0.227201,0.000000,0,1.110233e-11,0,0,0,0,0,32,7.6983e-07
171,0.195988,187,0.227201,0.000000,0,8.2670675e-12,0,0,0,0,0,32,7.6983e-07
172,0.195986,187,0.227201,0.000000,0,6.0170531e-12,0,0,0,0,0,32,7.6983e-07
173,0.195984,187,0.227201,0.000000,0,4.1997684e-12,0,0,0,0,0,32,7.6983e-07
174,0.195983,187,0.227201,0.000000,0,2.6751349e-12,0,0,0,0,0,32,7.6983e-07
175,0.195982,187,0.227201,0.000000,0,2.0235947e-12,0,0,0,0,0,32,7.6983e-07
176,0.195981,187,0.227201,0.000000,0,1.1748472e-12,0,0,0,0,0,32,7.6983e-07
177,0.195981,187,0.227201,0.000000,0,1.1672088e-12,0,0,0,0,0,32,7.6983e-07
178,0.195982,187,0.227201,0.000000,0,1.7167953e-12,0,0,0,0,0,32,7.6983e-07
179,0.195982,187,0.227201,0.000000,0,2.2582997e-12,0,0,0,0,0,32,7.6983e-07
180,0.195983,187,0.227201,0.000000,0,2.5732091e-12,0,0,0,0,0,32,7.6983e-07
181,0.195985,187,0.227201,0.000000,0,2.9835643e-12,0,0,0,0,0,32,7.6983e-07
182,0.195986,187,0.227201,0.000000,0,3.0152442e-12,0,0,0,0,0,32,7.6983e-07
183,0.195988,187,0.227201,0.000000,0,4.0023722e-12,0,0,0,0,0,32,7.6983e-07
184,0.195989,187,0.227201,0.000000,0,4.4468024e-12,0,0,0,0,0,32,7.6983e-07
185,0.195991,187,0.227201,0.000000,0,4.0794557e-12,0,0,0,0,0,32,7.6983e-07
186,0.195993,187,0.227201,0.000000,0,4.293638e-12,0,0,0,0,0,32,7.6983e-07
187,0.195994,187,0.227201,0.000000,0,4.1500112e-12,0,0,0,0,0,32,7.6983e-07
188,0.195996,187,0.227201,0.000000,0,4.1676422e-12,0,0,0,0,0,32,7.6983e-07
189,0.195998,187,0.227201,0.000000,0,3.4697235e-12,0,0,0,0,0,32,7.6983e-07
190,0.195999,187,0.227201,0.000000,0,3.3140332e-12,0,0,0,0,0,32,7.6983e-07
191,0.196001,187,0.227201,0.000000,0,2.7252689e-12,0,0,0,0,0,32,7.6983e-07
192,0.196002,187,0.227201,0.000000,0,2.3142737e-12,0,0,0,0,0,32,7.6983e-07
193,0.196003,187,0.227201,0.000000,0,1.8102934e-12,0,0,0,0,0,32,7.6983e-07
194,0.196004,187,0.227201,0.000000,0,1.6390351e-12,0,0,0,0,0,32,7.6983e-07
195,0.196005,187,0.227201,0.000000,0,1.6085433e-12,0,0,0,0,0,32,7.6983e-07
196,0.196005,187,0.227201,0.000000,0,1.4451592e-12,0,0,0,0,0,32,7.6983e-07
197,0.196006,187,0.227201,0.000000,0,9.7127251e-13,0,0,0,0,0,32,7.6983e-07
198,0.196006,187,0.227201,0.000000,0,9.1962463e-13,0,0,0,0,0,32,7.6983e-07
199,0.196006,187,0.227201,0.000000,0,6.4672671e-13,0,0,0,0,0,32,7.6983e-07
200,0.196006,187,0.227201,0.000000,0,1.0259636e-12,0,0,0,0,0,32,7.6983e-07
201,0.196006,187,0.227201,0.000000,0,1.0619037e-12,0,0,0,0,0,32,7.6983e-07
202,0.196006,187,0.227201,0.000000,0,9.6199348e-13,0,0,0,0,0,32,7.6983e-07
203,0.196005,187,0.227201,0.000000,0,9.4331158e-13,0,0,0,0,0,32,7.6983e-07
204,0.196005,187,0.227201,0.000000,0,1.1557511e-12,0,0,0,0,0,32,7.6983e-07
205,0.196004,187,0.227201,0.000000,0,1.7719575e-12,0,0,0,0,0,32,7.6983e-07
206,0.196004,187,0.227201,0.000000,0,1.9274904e-12,0,0,0,0,0,32,7.6983e-07
207,0.196003,187,0.227201,0.000000,0,1.3413004e-12,0,0,0,0,0,32,7.6983e-07
208,0.196003,187,0.227201,0.000000,0,1.218966e-12,0,0,0,0,0,32,7.6983e-07
209,0.196002,187,0.227201,0.000000,0,1.1791156e-12,0,0,0,0,0,32,7.6983e-07
210,0.196002,187,0.227201,0.000000,0,9.8916001e-13,0,0,0,0,0,32,7.6983e-07
211,0.196001,187,0.227201,0.000000,0,7.5542203e-13,0,0,0,0,0,32,7.6983e-07
212,0.196000,187,0.227201,0.000000,0,7.9285188e-13,0,0,0,0,0,32,7.6983e-07
213,0.196000,187,0.227201,0.000000,0,1.060352e-12,0,0,0,0,0,32,7.6983e-07
214,0.195999,187,0.227201,0.000000,0,8.1856931e-13,0,0,0,0,0,32,7.6983e-07
215,0.195999,187,0.227201,0.000000,0,7.9081746e-13,0,0,0,0,0,32,7.6983e-07
216,0.195999,187,0.227201,0.000000,0,7.9678766e-13,0,0,0,0,0,32,7.6983e-07
217,0.195998,187,0.227201,0.000000,0,7.5995309e-13,0,0,0,0,0,32,7.6983e-07
218,0.195998,187,0.227201,0.000000,0,7.3232449e-13,0,0,0,0,0,32,7.6983e-07
219,0.195998,187,0.227201,0.000000,0,7.3814657e-13,0,0,0,0,0,32,7.6983e-07
220,0.195998,187,0.227201,0.000000,0,9.6696242e-13,0,0,0,0,0,32,7.6983e-07
221,0.195998,187,0.227201,0.000000,0,7.5771511e-13,0,0,0,0,0,32,7.6983e-07
222,0.195998,187,0.227201,0.000000,0,9.2085574e-13,0,0,0,0,0,32,7.6983e-07
223,0.195998,187,0.227201,0.000000,0,7.7278657e-13,0,0,0,0,0,32,7.6983e-07
224,0.195998,187,0.227201,0.000000,0,7.4036984e-13,0,0,0,0,0,32,7.6983e-07
225,0.195998,187,0.227201,0.000000,0,9.8123475e-13,0,0,0,0,0,32,7.6983e-07
226,0.195998,187,0.227201,0.000000,0,7.5330337e-13,0,0,0,0,0,32,7.6983e-07
227,0.195998,187,0.227201,0.000000,0,1.0359876e-12,0,0,0,0,0,32,7.6983e-07
228,0.195998,187,0.227201,0.000000,0,1.2269094e-12,0,0,0,0,0,32,7.6983e-07
229,0.195998,187,0.227201,0.000000,0,1.065081e-12,0,0,0,0,0,32,7.6983e-07
230,0.195998,187,0.227201,0.000000,0,1.2106351e-12,0,0,0,0,0,32,7.6983e-07
231,0.195999,187,0.227201,0.000000,0,1.5757087e-12,0,0,0,0,0,32,7.6983e-07
232,0.195999,187,0.227201,0.000000,0,1.2468849e-12,0,0,0,0,0,32,7.6983e-07
233,0.195999,187,0.227201,0.000000,0,1.0646503e-12,0,0,0,0,0,32,7.6983e-07
234,0.195999,187,0.227201,0.000000,0,1.2133195e-12,0,0,0,0,0,32,7.6983e-07
235,0.195999,187,0.227201,0.000000,0,1.0531535e-12,0,0,0,0,0,32,7.6983e-07
236,0.195999,187,0.227201,0.000000,0,8.5506067e-13,0,0,0,0,0,32,7.6983e-07
237,0.196000,187,0.227201,0.000000,0,1.0130835e-12,0,0,0,0,0,32,7.6983e-07
238,0.196000,187,0.227201,0.000000,0,9.7862613e-13,0,0,0,0,0,32,7.6983e-07
239,0.196000,187,0.227201,0.000000,0,1.0043557e-12,0,0,0,0,0,32,7.6983e-07
240,0.196000,187,0.227201,0.000000,0,1.0193509e-12,0,0,0,0,0,32,7.6983e-07
241,0.196000,187,0.227201,0.000000,0,1.1659989e-12,0,0,0,0,0,32,7.6983e-07
242,0.196000,187,0.227201,0.000000,0,7.2028269e-13,0,0,0,0,0,32,7.6983e-07
243,0.196000,187,0.227201,0.000000,0,7.7309595e-13,0,0,0,0,0,32,7.6983e-07
244,0.196000,187,0.227201,0.000000,0,7.8498534e-13,0,0,0,0,0,32,7.6983e-07
245,0.196000,187,0.227201,0.000000,0,7.9706476e-13,0,0,0,0,0,32,7.6983e-07
246,0.196000,187,0.227201,0.000000,0,8.0825058e-13,0,0,0,0,0,32,7.6983e-07
247,0.196000,187,0.227201,0.000000,0,1.3350625e-12,0,0,0,0,0,32,7.6983e-07
248,0.196000,187,0.227201,0.000000,0,1.7054836e-12,0,0,0,0,0,32,7.6983e-07
249,0.196000,187,0.227201,0.000000,0,2.1146079e-12,0,0,0,0,0,32,7.6983e-07
250,0.196000,187,0.227201,0.000000,0,1.4424275e-12,0,0,0,0,0,32,7.6983e-07
251,0.196000,187,0.227201,0.000000,0,9.1360754e-13,0,0,0,0,0,32,7.6983e-07
252,0.196000,187,0.227201,0.000000,0,1.229705e-12,0,0,0,0,0,32,7.6983e-07
253,0.196000,187,0.227201,0.000000,0,1.7152735e-12,0,0,0,0,0,32,7.6983e-07
254,0.196000,187,0.227201,0.000000,0,1.2199148e-12,0,0,0,0,0,32,7.6983e-07
255,0.196000,187,0.227201,0.000000,0,1.2346299e-12,0,0,0,0,0,32,7.6983e-07
256,0.196000,187,0.227201,0.000000,0,1.2897349e-12,0,0,0,0,0,32,7.6983e-07
257,0.196000,187,0.227201,0.000000,0,9.7054144e-13,0,0,0,0,0,32,7.6983e-07
258,0.196000,187,0.227201,0.000000,0,1.3570335e-12,0,0,0,0,0,32,7.6983e-07
259,0.196000,187,0.227201,0.000000,0,1.1478983e-12,0,0,0,0,0,32,7.6983e-07
260,0.195999,187,0.227201,0.000000,0,8.4480973e-13,0,0,0,0,0,32,7.6983e-07
261,0.195999,187,0.227201,0.000000,0,9.9814226e-13,0,0,0,0,0,32,7.6983e-07
262,0.195999,187,0.227201,0.000000,0,9.6715273e-13,0,0,0,0,0,32,7.6983e-07
263,0.195999,187,0.227201,0.000000,0,6.0677102e-13,0,0,0,0,0,32,7.6983e-07
264,0.195999,187,0.227201,0.000000,0,5.6727931e-13,0,0,0,0,0,32,7.6983e-07
265,0.195999,187,0.227201,0.000000,0,5.7224417e-13,0,0,0,0,0,32,7.6983e-07
266,0.195999,187,0.227201,0.000000,0,7.5732613e-13,0,0,0,0,0,32,7.6983e-07
267,0.195999,187,0.227201,0.000000,0,8.2174465e-13,0,0,0,0,0,32,7.6983e-07
268,0.195999,187,0.227201,0.000000,0,1.0369863e-12,0,0,0,0,0,32,7.6983e-07
269,0.195999,187,0.227201,0.000000,0,1.2622761e-12,0,0,0,0,0,32,7.6983e-07
270,0.195999,187,0.227201,0.000000,0,1.0730653e-12,0,0,0,0,0,32,7.6983e-07
271,0.195999,187,0.227201,0.000000,0,1.1029881e-12,0,0,0,0,0,32,7.6983e-07
272,0.195999,187,0.227201,0.000000,0,1.2223587e-12,0,0,0,0,0,32,7.6983e-07
273,0.195999,187,0.227201,0.000000,0,1.3126681e-12,0,0,0,0,0,32,7.6983e-07
274,0.195999,187,0.227201,0.000000,0,1.1116188e-12,0,0,0,0,0,32,7.6983e-07
275,0.196000,187,0.227201,0.000000,0,8.9035047e-13,0,0,0,0,0,32,7.6983e-07
