step,worstDrift_wu,worstDriftBone,divergeCap_wu,worstPen_wu,contacts,kineticE_wu2,cageLimitHits,cageSafetyHits,boneLimitHits,divergeClamped,nan,tetherHits,worstPinnedTargetErr_wu
51,0.093876,187,0.091160,0.000000,0,4.6088489e-07,0,0,0,1,0,6,2.3853e-07
52,0.093876,187,0.091160,0.000000,0,4.608843e-07,0,0,0,1,0,6,2.3853e-07
53,0.093876,187,0.091160,0.000000,0,4.6088315e-07,0,0,0,1,0,6,2.3853e-07
54,0.093876,187,0.091160,0.000000,0,4.608819e-07,0,0,0,1,0,6,2.3853e-07
55,0.093876,187,0.091160,0.000000,0,4.6088167e-07,0,0,0,1,0,6,2.3853e-07
56,0.093876,187,0.091160,0.000000,0,4.6088174e-07,0,0,0,1,0,6,2.3853e-07
57,0.093876,187,0.091160,0.000000,0,4.6088165e-07,0,0,0,1,0,6,2.3853e-07
58,0.093876,187,0.091160,0.000000,0,4.6088211e-07,0,0,0,1,0,6,2.3853e-07
59,0.093876,187,0.091160,0.000000,0,4.6088193e-07,0,0,0,1,0,6,2.3853e-07
60,0.093876,187,0.091160,0.000000,0,4.6088147e-07,0,0,0,1,0,6,2.3853e-07
61,0.093876,187,0.091160,0.000000,0,4.6088129e-07,0,0,0,1,0,6,2.3853e-07
62,0.093876,187,0.091160,0.000000,0,4.6088113e-07,0,0,0,1,0,6,2.3853e-07
63,0.093876,187,0.091160,0.000000,0,4.6088142e-07,0,0,0,1,0,6,2.3853e-07
64,0.093876,187,0.091160,0.000000,0,4.6088142e-07,0,0,0,1,0,6,2.3853e-07
65,0.093876,187,0.091160,0.000000,0,4.6088161e-07,0,0,0,1,0,6,2.3853e-07
66,0.093876,187,0.091160,0.000000,0,4.6088117e-07,0,0,0,1,0,6,2.3853e-07
67,0.093876,187,0.091160,0.000000,0,4.6088141e-07,0,0,0,1,0,6,2.3853e-07
68,0.093876,187,0.091160,0.000000,0,4.6088136e-07,0,0,0,1,0,6,2.3853e-07
69,0.093876,187,0.091160,0.000000,0,4.6088134e-07,0,0,0,1,0,6,2.3853e-07
70,0.093876,187,0.091160,0.000000,0,4.6088118e-07,0,0,0,1,0,6,2.3853e-07
71,0.093876,187,0.091160,0.000000,0,4.6088132e-07,0,0,0,1,0,6,2.3853e-07
72,0.093876,187,0.091160,0.000000,0,4.6088136e-07,0,0,0,1,0,6,2.3853e-07
73,0.093876,187,0.091160,0.000000,0,4.608811e-07,0,0,0,1,0,6,2.3853e-07
74,0.093876,187,0.091160,0.000000,0,4.6088143e-07,0,0,0,1,0,6,2.3853e-07
75,0.093876,187,0.091160,0.000000,0,4.6088095e-07,0,0,0,1,0,6,2.3853e-07
76,0.093876,187,0.091160,0.000000,0,4.6088096e-07,0,0,0,1,0,6,2.3853e-07
77,0.093876,187,0.091160,0.000000,0,4.6088094e-07,0,0,0,1,0,6,2.3853e-07
78,0.093876,187,0.091160,0.000000,0,4.6088108e-07,0,0,0,1,0,6,2.3853e-07
79,0.093876,187,0.091160,0.000000,0,4.6088137e-07,0,0,0,1,0,6,2.3853e-07
80,0.093876,187,0.091160,0.000000,0,4.6088121e-07,0,0,0,1,0,6,2.3853e-07
81,0.093876,187,0.091160,0.000000,0,4.6088093e-07,0,0,0,1,0,6,2.3853e-07
82,0.093876,187,0.091160,0.000000,0,4.60881e-07,0,0,0,1,0,6,2.3853e-07
83,0.093876,187,0.091160,0.000000,0,4.6088125e-07,0,0,0,1,0,6,2.3853e-07
84,0.093876,187,0.091160,0.000000,0,4.6088091e-07,0,0,0,1,0,6,2.3853e-07
85,0.093876,187,0.091160,0.000000,0,4.608813e-07,0,0,0,1,0,6,2.3853e-07
86,0.093876,187,0.091160,0.000000,0,4.6088131e-07,0,0,0,1,0,6,2.3853e-07
87,0.093876,187,0.091160,0.000000,0,4.608814e-07,0,0,0,1,0,6,2.3853e-07
88,0.093876,187,0.091160,0.000000,0,4.6088132e-07,0,0,0,1,0,6,2.3853e-07
89,0.093876,187,0.091160,0.000000,0,4.6088154e-07,0,0,0,1,0,6,2.3853e-07
90,0.093876,187,0.091160,0.000000,0,4.6088174e-07,0,0,0,1,0,6,2.3853e-07
91,0.093876,187,0.091160,0.000000,0,4.6088171e-07,0,0,0,1,0,6,2.3853e-07
92,0.093876,187,0.091160,0.000000,0,4.6088154e-07,0,0,0,1,0,6,2.3853e-07
93,0.093876,187,0.091160,0.000000,0,4.6088121e-07,0,0,0,1,0,6,2.3853e-07
94,0.093876,187,0.091160,0.000000,0,4.6088131e-07,0,0,0,1,0,6,2.3853e-07
95,0.093876,187,0.091160,0.000000,0,4.6088158e-07,0,0,0,1,0,6,2.3853e-07
96,0.093876,187,0.091160,0.000000,0,4.6088163e-07,0,0,0,1,0,6,2.3853e-07
97,0.093876,187,0.091160,0.000000,0,4.6088156e-07,0,0,0,1,0,6,2.3853e-07
98,0.093876,187,0.091160,0.000000,0,4.6088098e-07,0,0,0,1,0,6,2.3853e-07
99,0.093876,187,0.091160,0.000000,0,4.6088134e-07,0,0,0,1,0,6,2.3853e-07
100,0.093876,187,0.091160,0.000000,0,4.6088124e-07,0,0,0,1,0,6,2.3853e-07
101,0.093876,187,0.091160,0.000000,0,4.6088111e-07,0,0,0,1,0,6,2.3853e-07
102,0.093876,187,0.091160,0.000000,0,4.6088099e-07,0,0,0,1,0,6,2.3853e-07
103,0.093876,187,0.091160,0.000000,0,4.6088094e-07,0,0,0,1,0,6,2.3853e-07
104,0.093876,187,0.091160,0.000000,0,4.6088096e-07,0,0,0,1,0,6,2.3853e-07
105,0.093876,187,0.091160,0.000000,0,4.6088086e-07,0,0,0,1,0,6,2.3853e-07
106,0.093876,187,0.091160,0.000000,0,4.6088081e-07,0,0,0,1,0,6,2.3853e-07
107,0.093876,187,0.091160,0.000000,0,4.6088084e-07,0,0,0,1,0,6,2.3853e-07
108,0.093876,187,0.091160,0.000000,0,4.6088095e-07,0,0,0,1,0,6,2.3853e-07
109,0.093876,187,0.091160,0.000000,0,4.6088122e-07,0,0,0,1,0,6,2.3853e-07
110,0.093876,187,0.091160,0.000000,0,4.6088119e-07,0,0,0,1,0,6,2.3853e-07
111,0.093876,187,0.091160,0.000000,0,4.6088105e-07,0,0,0,1,0,6,2.3853e-07
112,0.093876,187,0.091160,0.000000,0,4.6088101e-07,0,0,0,1,0,6,2.3853e-07
113,0.093876,187,0.091160,0.000000,0,4.608812e-07,0,0,0,1,0,6,2.3853e-07
114,0.093876,187,0.091160,0.000000,0,4.6088158e-07,0,0,0,1,0,6,2.3853e-07
115,0.093876,187,0.091160,0.000000,0,4.6088167e-07,0,0,0,1,0,6,2.3853e-07
116,0.093876,187,0.091160,0.000000,0,4.6088113e-07,0,0,0,1,0,6,2.3853e-07
117,0.093876,187,0.091160,0.000000,0,4.6088185e-07,0,0,0,1,0,6,2.3853e-07
118,0.093876,187,0.091160,0.000000,0,4.608816e-07,0,0,0,1,0,6,2.3853e-07
119,0.093876,187,0.091160,0.000000,0,4.6088101e-07,0,0,0,1,0,6,2.3853e-07
120,0.093876,187,0.091160,0.000000,0,4.6088107e-07,0,0,0,1,0,6,2.3853e-07
121,0.093876,187,0.091160,0.000000,0,4.608813e-07,0,0,0,1,0,6,2.3853e-07
122,0.093876,187,0.091160,0.000000,0,4.6088161e-07,0,0,0,1,0,6,2.3853e-07
123,0.093876,187,0.091160,0.000000,0,4.6088093e-07,0,0,0,1,0,6,2.3853e-07
124,0.093876,187,0.091160,0.000000,0,4.6088099e-07,0,0,0,1,0,6,2.3853e-07
125,0.093876,187,0.091160,0.000000,0,4.6088094e-07,0,0,0,1,0,6,2.3853e-07
126,0.093876,187,0.091160,0.000000,0,4.6088094e-07,0,0,0,1,0,6,2.3853e-07
127,0.093876,187,0.091160,0.000000,0,4.6088098e-07,0,0,0,1,0,6,2.3853e-07
128,0.093876,187,0.091160,0.000000,0,4.6088102e-07,0,0,0,1,0,6,2.3853e-07
129,0.093876,187,0.091160,0.000000,0,4.6088128e-07,0,0,0,1,0,6,2.3853e-07
130,0.093876,187,0.091160,0.000000,0,4.6088144e-07,0,0,0,1,0,6,2.3853e-07
131,0.093876,187,0.091160,0.000000,0,4.6088106e-07,0,0,0,1,0,6,2.3853e-07
132,0.093876,187,0.091160,0.000000,0,4.6088098e-07,0,0,0,1,0,6,2.3853e-07
133,0.093876,187,0.091160,0.000000,0,4.6088125e-07,0,0,0,1,0,6,2.3853e-07
134,0.093876,187,0.091160,0.000000,0,4.6088126e-07,0,0,0,1,0,6,2.3853e-07
135,0.093876,187,0.091160,0.000000,0,4.6088125e-07,0,0,0,1,0,6,2.3853e-07
136,0.093876,187,0.091160,0.000000,0,4.6088089e-07,0,0,0,1,0,6,2.3853e-07
137,0.093876,187,0.091160,0.000000,0,4.6088095e-07,0,0,0,1,0,6,2.3853e-07
138,0.093876,187,0.091160,0.000000,0,4.6088102e-07,0,0,0,1,0,6,2.3853e-07
139,0.093876,187,0.091160,0.000000,0,4.6088086e-07,0,0,0,1,0,6,2.3853e-07
140,0.093876,187,0.091160,0.000000,0,4.6088108e-07,0,0,0,1,0,6,2.3853e-07
141,0.093876,187,0.091160,0.000000,0,4.6088103e-07,0,0,0,1,0,6,2.3853e-07
142,0.093876,187,0.091160,0.000000,0,4.60881e-07,0,0,0,1,0,6,2.3853e-07
143,0.093876,187,0.091160,0.000000,0,4.6088102e-07,0,0,0,1,0,6,2.3853e-07
144,0.093876,187,0.091160,0.000000,0,4.6088091e-07,0,0,0,1,0,6,2.3853e-07
145,0.093876,187,0.091160,0.000000,0,4.6088107e-07,0,0,0,1,0,6,2.3853e-07
146,0.093876,187,0.091160,0.000000,0,4.6088107e-07,0,0,0,1,0,6,2.3853e-07
147,0.093876,187,0.091160,0.000000,0,4.6088103e-07,0,0,0,1,0,6,2.3853e-07
148,0.093876,187,0.091160,0.000000,0,4.6088109e-07,0,0,0,1,0,6,2.3853e-07
149,0.093876,187,0.091160,0.000000,0,4.6088092e-07,0,0,0,1,0,6,2.3853e-07
150,0.093876,187,0.091160,0.000000,0,4.6088088e-07,0,0,0,1,0,6,2.3853e-07
151,0.093876,187,0.091160,0.000000,0,4.6088081e-07,0,0,0,1,0,6,2.3853e-07
152,0.093876,187,0.091160,0.000000,0,4.6088089e-07,0,0,0,1,0,6,2.3853e-07
153,0.093876,187,0.091160,0.000000,0,4.608809e-07,0,0,0,1,0,6,2.3853e-07
154,0.093876,187,0.091160,0.000000,0,4.6088093e-07,0,0,0,1,0,6,2.3853e-07
155,0.093876,187,0.091160,0.000000,0,4.6088093e-07,0,0,0,1,0,6,2.3853e-07
156,0.093876,187,0.091160,0.000000,0,4.6088107e-07,0,0,0,1,0,6,2.3853e-07
157,0.093876,187,0.091160,0.000000,0,4.6088102e-07,0,0,0,1,0,6,2.3853e-07
158,0.093876,187,0.091160,0.000000,0,4.6088115e-07,0,0,0,1,0,6,2.3853e-07
159,0.093876,187,0.091160,0.000000,0,4.6088088e-07,0,0,0,1,0,6,2.3853e-07
160,0.093876,187,0.091160,0.000000,0,4.6088091e-07,0,0,0,1,0,6,2.3853e-07
161,0.093876,187,0.091160,0.000000,0,4.6088135e-07,0,0,0,1,0,6,2.3853e-07
162,0.093876,187,0.091160,0.000000,0,4.6088133e-07,0,0,0,1,0,6,2.3853e-07
163,0.093876,187,0.091160,0.000000,0,4.6088141e-07,0,0,0,1,0,6,2.3853e-07
164,0.093876,187,0.091160,0.000000,0,4.6088121e-07,0,0,0,1,0,6,2.3853e-07
165,0.093876,187,0.091160,0.000000,0,4.6088131e-07,0,0,0,1,0,6,2.3853e-07
166,0.093876,187,0.091160,0.000000,0,4.6088092e-07,0,0,0,1,0,6,2.3853e-07
167,0.093876,187,0.091160,0.000000,0,4.60881e-07,0,0,0,1,0,6,2.3853e-07
168,0.093876,187,0.091160,0.000000,0,4.60881e-07,0,0,0,1,0,6,2.3853e-07
169,0.093876,187,0.091160,0.000000,0,4.6088108e-07,0,0,0,1,0,6,2.3853e-07
170,0.093876,187,0.091160,0.000000,0,4.6088097e-07,0,0,0,1,0,6,2.3853e-07
171,0.093876,187,0.091160,0.000000,0,4.6088097e-07,0,0,0,1,0,6,2.3853e-07
172,0.093876,187,0.091160,0.000000,0,4.60881e-07,0,0,0,1,0,6,2.3853e-07
173,0.093876,187,0.091160,0.000000,0,4.6088089e-07,0,0,0,1,0,6,2.3853e-07
174,0.093876,187,0.091160,0.000000,0,4.6088085e-07,0,0,0,1,0,6,2.3853e-07
175,0.093876,187,0.091160,0.000000,0,4.6088093e-07,0,0,0,1,0,6,2.3853e-07
176,0.093876,187,0.091160,0.000000,0,4.6088105e-07,0,0,0,1,0,6,2.3853e-07
177,0.093876,187,0.091160,0.000000,0,4.6088097e-07,0,0,0,1,0,6,2.3853e-07
178,0.093876,187,0.091160,0.000000,0,4.60881e-07,0,0,0,1,0,6,2.3853e-07
179,0.093876,187,0.091160,0.000000,0,4.6088102e-07,0,0,0,1,0,6,2.3853e-07
180,0.093876,187,0.091160,0.000000,0,4.6088094e-07,0,0,0,1,0,6,2.3853e-07
181,0.093876,187,0.091160,0.000000,0,4.6088112e-07,0,0,0,1,0,6,2.3853e-07
182,0.093876,187,0.091160,0.000000,0,4.6088111e-07,0,0,0,1,0,6,2.3853e-07
183,0.093876,187,0.091160,0.000000,0,4.6088095e-07,0,0,0,1,0,6,2.3853e-07
184,0.093876,187,0.091160,0.000000,0,4.6088118e-07,0,0,0,1,0,6,2.3853e-07
185,0.093876,187,0.091160,0.000000,0,4.6088113e-07,0,0,0,1,0,6,2.3853e-07
186,0.093876,187,0.091160,0.000000,0,4.6088158e-07,0,0,0,1,0,6,2.3853e-07
187,0.093876,187,0.091160,0.000000,0,4.6088129e-07,0,0,0,1,0,6,2.3853e-07
188,0.093876,187,0.091160,0.000000,0,4.6088104e-07,0,0,0,1,0,6,2.3853e-07
189,0.093876,187,0.091160,0.000000,0,4.6088144e-07,0,0,0,1,0,6,2.3853e-07
190,0.093876,187,0.091160,0.000000,0,4.6088181e-07,0,0,0,1,0,6,2.3853e-07
191,0.093876,187,0.091160,0.000000,0,4.6088132e-07,0,0,0,1,0,6,2.3853e-07
192,0.093876,187,0.091160,0.000000,0,4.6088102e-07,0,0,0,1,0,6,2.3853e-07
193,0.093876,187,0.091160,0.000000,0,4.6088099e-07,0,0,0,1,0,6,2.3853e-07
194,0.093876,187,0.091160,0.000000,0,4.6088104e-07,0,0,0,1,0,6,2.3853e-07
195,0.093876,187,0.091160,0.000000,0,4.6088117e-07,0,0,0,1,0,6,2.3853e-07
196,0.093876,187,0.091160,0.000000,0,4.6088091e-07,0,0,0,1,0,6,2.3853e-07
197,0.093876,187,0.091160,0.000000,0,4.6088085e-07,0,0,0,1,0,6,2.3853e-07
198,0.093876,187,0.091160,0.000000,0,4.6088088e-07,0,0,0,1,0,6,2.3853e-07
199,0.093876,187,0.091160,0.000000,0,4.6088086e-07,0,0,0,1,0,6,2.3853e-07
200,0.093876,187,0.091160,0.000000,0,4.6088087e-07,0,0,0,1,0,6,2.3853e-07
201,0.093876,187,0.091160,0.000000,0,4.6088084e-07,0,0,0,1,0,6,2.3853e-07
202,0.093876,187,0.091160,0.000000,0,4.6088097e-07,0,0,0,1,0,6,2.3853e-07
203,0.093876,187,0.091160,0.000000,0,4.6088098e-07,0,0,0,1,0,6,2.3853e-07
204,0.093876,187,0.091160,0.000000,0,4.60881e-07,0,0,0,1,0,6,2.3853e-07
205,0.093876,187,0.091160,0.000000,0,4.608809e-07,0,0,0,1,0,6,2.3853e-07
206,0.093876,187,0.091160,0.000000,0,4.6088096e-07,0,0,0,1,0,6,2.3853e-07
207,0.093876,187,0.091160,0.000000,0,4.6088112e-07,0,0,0,1,0,6,2.3853e-07
208,0.093876,187,0.091160,0.000000,0,4.6088119e-07,0,0,0,1,0,6,2.3853e-07
209,0.093876,187,0.091160,0.000000,0,4.6088089e-07,0,0,0,1,0,6,2.3853e-07
210,0.093876,187,0.091160,0.000000,0,4.6088094e-07,0,0,0,1,0,6,2.3853e-07
211,0.093876,187,0.091160,0.000000,0,4.6088119e-07,0,0,0,1,0,6,2.3853e-07
212,0.093876,187,0.091160,0.000000,0,4.6088132e-07,0,0,0,1,0,6,2.3853e-07
213,0.093876,187,0.091160,0.000000,0,4.6088118e-07,0,0,0,1,0,6,2.3853e-07
214,0.093876,187,0.091160,0.000000,0,4.6088103e-07,0,0,0,1,0,6,2.3853e-07
215,0.093876,187,0.091160,0.000000,0,4.6088101e-07,0,0,0,1,0,6,2.3853e-07
216,0.093876,187,0.091160,0.000000,0,4.6088086e-07,0,0,0,1,0,6,2.3853e-07
217,0.093876,187,0.091160,0.000000,0,4.6088087e-07,0,0,0,1,0,6,2.3853e-07
218,0.093876,187,0.091160,0.000000,0,4.6088113e-07,0,0,0,1,0,6,2.3853e-07
219,0.093876,187,0.091160,0.000000,0,4.6088111e-07,0,0,0,1,0,6,2.3853e-07
220,0.093876,187,0.091160,0.000000,0,4.6088097e-07,0,0,0,1,0,6,2.3853e-07
221,0.093876,187,0.091160,0.000000,0,4.6088111e-07,0,0,0,1,0,6,2.3853e-07
222,0.093876,187,0.091160,0.000000,0,4.6088121e-07,0,0,0,1,0,6,2.3853e-07
223,0.093876,187,0.091160,0.000000,0,4.6088129e-07,0,0,0,1,0,6,2.3853e-07
224,0.093876,187,0.091160,0.000000,0,4.6088135e-07,0,0,0,1,0,6,2.3853e-07
225,0.093876,187,0.091160,0.000000,0,4.6088226e-07,0,0,0,1,0,6,2.3853e-07
226,0.093876,187,0.091160,0.000000,0,4.6088103e-07,0,0,0,1,0,6,2.3853e-07
227,0.093876,187,0.091160,0.000000,0,4.6088101e-07,0,0,0,1,0,6,2.3853e-07
228,0.093876,187,0.091160,0.000000,0,4.608809e-07,0,0,0,1,0,6,2.3853e-07
229,0.093876,187,0.091160,0.000000,0,4.6088084e-07,0,0,0,1,0,6,2.3853e-07
230,0.093876,187,0.091160,0.000000,0,4.6088091e-07,0,0,0,1,0,6,2.3853e-07
231,0.093876,187,0.091160,0.000000,0,4.6088086e-07,0,0,0,1,0,6,2.3853e-07
232,0.093876,187,0.091160,0.000000,0,4.608809e-07,0,0,0,1,0,6,2.3853e-07
233,0.093876,187,0.091160,0.000000,0,4.6088084e-07,0,0,0,1,0,6,2.3853e-07
234,0.093876,187,0.091160,0.000000,0,4.6088089e-07,0,0,0,1,0,6,2.3853e-07
235,0.093876,187,0.091160,0.000000,0,4.6088086e-07,0,0,0,1,0,6,2.3853e-07
236,0.093876,187,0.091160,0.000000,0,4.6088094e-07,0,0,0,1,0,6,2.3853e-07
237,0.093876,187,0.091160,0.000000,0,4.6088112e-07,0,0,0,1,0,6,2.3853e-07
238,0.093876,187,0.091160,0.000000,0,4.608811e-07,0,0,0,1,0,6,2.3853e-07
239,0.093876,187,0.091160,0.000000,0,4.6088112e-07,0,0,0,1,0,6,2.3853e-07
240,0.093876,187,0.091160,0.000000,0,4.6088118e-07,0,0,0,1,0,6,2.3853e-07
241,0.093876,187,0.091160,0.000000,0,4.6088089e-07,0,0,0,1,0,6,2.3853e-07
242,0.093876,187,0.091160,0.000000,0,4.608809e-07,0,0,0,1,0,6,2.3853e-07
243,0.093876,187,0.091160,0.000000,0,4.6088097e-07,0,0,0,1,0,6,2.3853e-07
244,0.093876,187,0.091160,0.000000,0,4.6088091e-07,0,0,0,1,0,6,2.3853e-07
245,0.093876,187,0.091160,0.000000,0,4.6088085e-07,0,0,0,1,0,6,2.3853e-07
246,0.093876,187,0.091160,0.000000,0,4.60881e-07,0,0,0,1,0,6,2.3853e-07
247,0.093876,187,0.091160,0.000000,0,4.6088092e-07,0,0,0,1,0,6,2.3853e-07
248,0.093876,187,0.091160,0.000000,0,4.6088087e-07,0,0,0,1,0,6,2.3853e-07
249,0.093876,187,0.091160,0.000000,0,4.6088098e-07,0,0,0,1,0,6,2.3853e-07
250,0.093876,187,0.091160,0.000000,0,4.6088131e-07,0,0,0,1,0,6,2.3853e-07
251,0.093876,187,0.091160,0.000000,0,4.608813e-07,0,0,0,1,0,6,2.3853e-07
252,0.093876,187,0.091160,0.000000,0,4.6088132e-07,0,0,0,1,0,6,2.3853e-07
253,0.093876,187,0.091160,0.000000,0,4.6088119e-07,0,0,0,1,0,6,2.3853e-07
254,0.093876,187,0.091160,0.000000,0,4.6088148e-07,0,0,0,1,0,6,2.3853e-07
255,0.093876,187,0.091160,0.000000,0,4.6088172e-07,0,0,0,1,0,6,2.3853e-07
256,0.093876,187,0.091160,0.000000,0,4.6088092e-07,0,0,0,1,0,6,2.3853e-07
257,0.093876,187,0.091160,0.000000,0,4.6088085e-07,0,0,0,1,0,6,2.3853e-07
258,0.093876,187,0.091160,0.000000,0,4.6088104e-07,0,0,0,1,0,6,2.3853e-07
259,0.093876,187,0.091160,0.000000,0,4.6088104e-07,0,0,0,1,0,6,2.3853e-07
260,0.093876,187,0.091160,0.000000,0,4.6088123e-07,0,0,0,1,0,6,2.3853e-07
261,0.093876,187,0.091160,0.000000,0,4.6088171e-07,0,0,0,1,0,6,2.3853e-07
262,0.093876,187,0.091160,0.000000,0,4.6088162e-07,0,0,0,1,0,6,2.3853e-07
263,0.093876,187,0.091160,0.000000,0,4.6088103e-07,0,0,0,1,0,6,2.3853e-07
264,0.093876,187,0.091160,0.000000,0,4.6088112e-07,0,0,0,1,0,6,2.3853e-07
265,0.093876,187,0.091160,0.000000,0,4.6088136e-07,0,0,0,1,0,6,2.3853e-07
266,0.093876,187,0.091160,0.000000,0,4.6088114e-07,0,0,0,1,0,6,2.3853e-07
267,0.093876,187,0.091160,0.000000,0,4.6088097e-07,0,0,0,1,0,6,2.3853e-07
268,0.093876,187,0.091160,0.000000,0,4.6088094e-07,0,0,0,1,0,6,2.3853e-07
269,0.093876,187,0.091160,0.000000,0,4.6088128e-07,0,0,0,1,0,6,2.3853e-07
270,0.093876,187,0.091160,0.000000,0,4.6088124e-07,0,0,0,1,0,6,2.3853e-07
271,0.093876,187,0.091160,0.000000,0,4.6088134e-07,0,0,0,1,0,6,2.3853e-07
272,0.093876,187,0.091160,0.000000,0,4.6088099e-07,0,0,0,1,0,6,2.3853e-07
273,0.093876,187,0.091160,0.000000,0,4.6088102e-07,0,0,0,1,0,6,2.3853e-07
274,0.093876,187,0.091160,0.000000,0,4.6088166e-07,0,0,0,1,0,6,2.3853e-07
275,0.093876,187,0.091160,0.000000,0,4.6088111e-07,0,0,0,1,0,6,2.3853e-07
