step,worstDrift_wu,worstDriftBone,divergeCap_wu,worstPen_wu,contacts,kineticE_wu2,cageLimitHits,cageSafetyHits,boneLimitHits,divergeClamped,nan,tetherHits,worstPinnedTargetErr_wu
109,0.158572,392,0.338129,0.053771,2226,0.019141147,0,0,0,0,0,105,0.15376
110,0.158817,392,0.338129,0.053785,2246,0.019171099,0,0,0,0,0,107,0.15351
111,0.158936,392,0.338129,0.053785,2297,0.019152058,0,0,0,0,0,106,0.15351
112,0.158944,392,0.338129,0.053781,2303,0.01910687,0,0,0,0,0,105,0.15351
113,0.158899,392,0.338129,0.053777,2292,0.019062047,0,0,0,0,0,105,0.15351
114,0.158820,392,0.338129,0.053794,2240,0.019170347,0,0,0,0,0,108,0.15327
115,0.158958,392,0.338129,0.053798,2285,0.019140369,0,0,0,0,0,104,0.15327
116,0.159120,392,0.338129,0.053816,2145,0.019349276,0,0,0,0,0,109,0.15266
117,0.159409,392,0.338129,0.053825,2237,0.019167799,0,0,0,0,0,104,0.15266
118,0.159691,392,0.338129,0.053845,2142,0.019428293,0,0,0,0,0,108,0.15185
119,0.160001,392,0.338129,0.053859,2201,0.019091161,0,0,0,0,0,102,0.15185
120,0.160133,392,0.338129,0.053906,2118,0.019396495,0,0,0,0,0,106,0.15082
121,0.160492,392,0.338129,0.053903,2167,0.01900017,0,0,0,0,0,102,0.15082
122,0.160599,392,0.338129,0.053920,2127,0.019429973,0,0,0,0,0,106,0.14979
123,0.160972,392,0.338129,0.053947,2284,0.018945561,0,0,0,0,0,102,0.14979
124,0.161113,392,0.338129,0.053961,2077,0.019430891,0,0,0,0,0,106,0.14877
125,0.161533,392,0.338129,0.053990,2276,0.018831255,0,0,0,0,0,101,0.14877
126,0.161688,392,0.338129,0.054034,2009,0.019344172,0,0,0,0,0,107,0.14747
127,0.162191,392,0.338129,0.054054,2182,0.01870468,0,0,0,0,0,104,0.14747
128,0.162337,392,0.338129,0.054081,1986,0.019297383,0,0,0,0,0,109,0.14617
129,0.162828,392,0.338129,0.054117,2277,0.018668404,0,0,0,0,0,104,0.14617
130,0.163000,392,0.338129,0.054149,1944,0.019255045,0,0,0,0,0,109,0.14487
131,0.163518,392,0.338129,0.054185,2103,0.018547447,0,0,0,0,0,104,0.14487
132,0.163493,392,0.338129,0.054215,1887,0.019026328,0,0,0,0,0,108,0.14348
133,0.164033,392,0.338129,0.054246,2074,0.018273913,0,0,0,0,0,105,0.14348
134,0.164056,392,0.338129,0.054236,1883,0.018830337,0,0,0,0,0,103,0.14209
135,0.164483,392,0.338129,0.054297,2077,0.018108416,0,0,0,0,0,104,0.14209
136,0.164355,392,0.338129,0.054282,1829,0.01873291,0,0,0,0,0,105,0.14044
137,0.164921,392,0.338129,0.054336,2015,0.017932818,0,0,0,0,0,106,0.14044
138,0.164948,392,0.338129,0.054368,1829,0.018489995,0,0,0,0,0,106,0.13879
139,0.165609,392,0.338129,0.054402,1971,0.017659443,0,0,0,0,0,106,0.13879
140,0.165833,392,0.338129,0.054407,1829,0.018023446,0,0,0,0,0,103,0.13703
141,0.166357,392,0.338129,0.054471,1950,0.017235225,0,0,0,0,0,108,0.13703
142,0.166593,392,0.338129,0.054470,1838,0.017504319,0,0,0,0,0,104,0.13528
143,0.167062,392,0.338129,0.054532,1933,0.016834758,0,0,0,0,0,108,0.13528
144,0.167414,392,0.338129,0.054529,1838,0.017087435,0,0,0,0,0,103,0.13354
145,0.167841,392,0.338129,0.054589,1927,0.016500785,0,0,0,0,0,110,0.13354
146,0.168079,392,0.338129,0.054562,1842,0.016831633,0,0,0,0,0,104,0.13191
147,0.168384,392,0.338129,0.054629,1974,0.016249654,0,0,0,0,0,109,0.13191
148,0.168810,392,0.338129,0.054621,1848,0.016652038,0,0,0,0,0,106,0.1303
149,0.169149,392,0.338129,0.054667,1970,0.016006136,0,0,0,0,0,110,0.1303
150,0.169565,392,0.338129,0.054670,1842,0.016251753,0,0,0,0,0,108,0.12891
151,0.169833,392,0.338129,0.054712,1981,0.015649051,0,0,0,0,0,112,0.12891
152,0.170164,392,0.338129,0.054714,1875,0.015980773,0,0,0,0,0,109,0.12753
153,0.170533,392,0.338129,0.054745,1974,0.015365764,0,0,0,0,0,111,0.12753
154,0.170907,392,0.338129,0.054774,1870,0.015555265,0,0,0,0,0,106,0.12646
155,0.171200,392,0.338129,0.054797,1985,0.015040734,0,0,0,0,0,111,0.12646
156,0.171505,392,0.338129,0.054822,1927,0.015091779,0,0,0,0,0,106,0.12558
157,0.171678,392,0.338129,0.054833,1983,0.014717458,0,0,0,0,0,111,0.12558
158,0.171805,392,0.338129,0.054844,2001,0.014737696,0,0,0,0,0,110,0.12488
159,0.171983,392,0.338129,0.054856,2005,0.014489804,0,0,0,0,0,110,0.12488
160,0.172113,392,0.338129,0.054871,2009,0.014447962,0,0,0,0,0,113,0.12453
161,0.172203,392,0.338129,0.054877,2015,0.014333221,0,0,0,0,0,111,0.12453
162,0.172239,392,0.338129,0.054889,1994,0.014314063,0,0,0,0,0,113,0.12434
163,0.172192,392,0.338129,0.054882,2010,0.014258726,0,0,0,0,0,108,0.12434
164,0.172026,392,0.338129,0.054901,2002,0.014296114,0,0,0,0,0,111,0.12439
165,0.171882,392,0.338129,0.054871,2005,0.014257785,0,0,0,0,0,108,0.12439
166,0.171741,392,0.338129,0.054893,2005,0.014320327,0,0,0,0,0,111,0.12459
167,0.171603,392,0.338129,0.054859,2020,0.014242918,0,0,0,0,0,109,0.12459
168,0.171306,392,0.338129,0.054899,2000,0.014396839,0,0,0,0,0,110,0.12501
169,0.171107,392,0.338129,0.054843,2035,0.014255504,0,0,0,0,0,108,0.12501
170,0.170652,392,0.338129,0.054922,1982,0.014468991,0,0,0,0,0,111,0.12567
171,0.170302,392,0.338129,0.054807,2016,0.014293891,0,0,0,0,0,112,0.12567
172,0.169840,392,0.338129,0.054887,1961,0.014634019,0,0,0,0,0,109,0.12649
173,0.169506,392,0.338129,0.054766,1998,0.014359114,0,0,0,0,0,112,0.12649
174,0.169030,392,0.338129,0.054932,1877,0.014930549,0,0,0,0,0,110,0.12754
175,0.168527,392,0.338129,0.054722,1940,0.01452203,0,0,0,0,0,114,0.12754
176,0.167939,392,0.338129,0.054929,1804,0.015292991,0,0,0,0,0,109,0.12896
177,0.167354,392,0.338129,0.054656,1959,0.01472419,0,0,0,0,0,114,0.12896
178,0.166684,392,0.338129,0.054918,1752,0.01587052,0,0,0,0,0,110,0.13068
179,0.165922,392,0.338129,0.054582,1947,0.015053985,0,0,0,0,0,114,0.13068
180,0.164807,392,0.338129,0.054870,1664,0.017058271,0,0,0,0,0,104,0.13309
181,0.163803,392,0.338129,0.054488,1988,0.015518321,0,0,0,0,0,115,0.13309
182,0.162950,392,0.338129,0.054796,1665,0.017489293,0,0,0,0,0,105,0.13556
183,0.161844,392,0.338129,0.054402,1943,0.015933311,0,0,0,0,0,111,0.13556
184,0.161178,392,0.338129,0.054702,1680,0.017821278,0,0,0,0,0,107,0.13804
185,0.160138,392,0.338129,0.054324,1952,0.016299656,0,0,0,0,0,112,0.13804
186,0.159458,392,0.338129,0.054597,1716,0.018243348,0,0,0,0,0,101,0.14053
187,0.158443,392,0.338129,0.054233,1995,0.016661086,0,0,0,0,0,111,0.14053
188,0.157910,392,0.338129,0.054446,1786,0.018492364,0,0,0,0,0,100,0.14287
189,0.157114,392,0.338129,0.054155,2015,0.01701052,0,0,0,0,0,111,0.14287
190,0.156582,392,0.338129,0.054328,1856,0.018741018,0,0,0,0,0,100,0.14523
191,0.155829,392,0.338129,0.054081,2100,0.01737898,0,0,0,0,0,109,0.14523
192,0.155671,392,0.338129,0.054181,1943,0.018455945,0,0,0,0,0,104,0.1469
193,0.155246,392,0.338129,0.054022,2119,0.017670311,0,0,0,0,0,107,0.1469
194,0.155525,392,0.338129,0.054092,2049,0.018425355,0,0,0,0,0,105,0.14818
195,0.155297,392,0.338129,0.053989,2139,0.017929906,0,0,0,0,0,106,0.14818
196,0.155544,392,0.338129,0.054043,2079,0.018618501,0,0,0,0,0,105,0.14931
197,0.155303,392,0.338129,0.053949,2155,0.018104316,0,0,0,0,0,107,0.14931
198,0.155539,392,0.338129,0.053989,2100,0.018690863,0,0,0,0,0,106,0.15037
199,0.155311,392,0.338129,0.053906,2177,0.018295396,0,0,0,0,0,106,0.15037
200,0.155580,392,0.338129,0.053971,2106,0.01875415,0,0,0,0,0,106,0.15143
201,0.155296,392,0.338129,0.053862,2188,0.018448627,0,0,0,0,0,105,0.15143
202,0.155605,392,0.338129,0.053898,2086,0.018807746,0,0,0,0,0,105,0.15218
203,0.155454,392,0.338129,0.053820,2207,0.018486877,0,0,0,0,0,105,0.15218
204,0.155785,392,0.338129,0.053855,2133,0.018804183,0,0,0,0,0,105,0.15293
205,0.155632,392,0.338129,0.053787,2235,0.018673812,0,0,0,0,0,106,0.15293
206,0.155960,392,0.338129,0.053847,2077,0.019056494,0,0,0,0,0,105,0.15336
207,0.155927,392,0.338129,0.053773,2181,0.018945103,0,0,0,0,0,106,0.15336
208,0.156393,392,0.338129,0.053805,2191,0.019114303,0,0,0,0,0,106,0.1538
209,0.156314,392,0.338129,0.053762,2284,0.018984346,0,0,0,0,0,106,0.1538
210,0.156705,392,0.338129,0.053814,2115,0.019071817,0,0,0,0,0,105,0.15397
211,0.156712,392,0.338129,0.053754,2174,0.018952733,0,0,0,0,0,105,0.15397
212,0.157099,392,0.338129,0.053798,2181,0.019052369,0,0,0,0,0,105,0.15414
213,0.157099,392,0.338129,0.053747,2269,0.018995238,0,0,0,0,0,105,0.15414
214,0.157462,392,0.338129,0.053775,2173,0.019108038,0,0,0,0,0,106,0.15427
215,0.157472,392,0.338129,0.053743,2260,0.019078503,0,0,0,0,0,105,0.15427
216,0.157783,392,0.338129,0.053777,2169,0.019135777,0,0,0,0,0,107,0.15414
217,0.157858,392,0.338129,0.053752,2229,0.019124488,0,0,0,0,0,106,0.15414
218,0.158203,392,0.338129,0.053777,2187,0.01915069,0,0,0,0,0,106,0.15402
219,0.158245,392,0.338129,0.053756,2304,0.019119501,0,0,0,0,0,106,0.15402
220,0.158473,392,0.338129,0.053790,2156,0.019150248,0,0,0,0,0,107,0.15376
221,0.158580,392,0.338129,0.053772,2226,0.019141578,0,0,0,0,0,105,0.15376
222,0.158823,392,0.338129,0.053785,2241,0.019170699,0,0,0,0,0,107,0.15351
223,0.158936,392,0.338129,0.053785,2303,0.019148905,0,0,0,0,0,106,0.15351
224,0.158943,392,0.338129,0.053781,2293,0.019102973,0,0,0,0,0,105,0.15351
225,0.158899,392,0.338129,0.053777,2297,0.019058306,0,0,0,0,0,105,0.15351
226,0.158823,392,0.338129,0.053791,2239,0.019165664,0,0,0,0,0,108,0.15327
227,0.158959,392,0.338129,0.053797,2284,0.019135537,0,0,0,0,0,104,0.15327
228,0.159142,392,0.338129,0.053816,2137,0.019345981,0,0,0,0,0,109,0.15266
229,0.159419,392,0.338129,0.053824,2238,0.019157583,0,0,0,0,0,104,0.15266
230,0.159652,392,0.338129,0.053842,2138,0.019420081,0,0,0,0,0,108,0.15185
231,0.159968,392,0.338129,0.053863,2206,0.019086944,0,0,0,0,0,102,0.15185
232,0.160090,392,0.338129,0.053895,2114,0.019396523,0,0,0,0,0,106,0.15082
233,0.160493,392,0.338129,0.053909,2169,0.018996385,0,0,0,0,0,102,0.15082
234,0.160662,392,0.338129,0.053930,2131,0.019420835,0,0,0,0,0,106,0.14979
235,0.161026,392,0.338129,0.053956,2282,0.018939294,0,0,0,0,0,102,0.14979
236,0.161142,392,0.338129,0.053954,2080,0.019432047,0,0,0,0,0,106,0.14877
237,0.161532,392,0.338129,0.053994,2274,0.018842887,0,0,0,0,0,101,0.14877
238,0.161600,392,0.338129,0.054027,2015,0.019349738,0,0,0,0,0,107,0.14747
239,0.162124,392,0.338129,0.054047,2195,0.018730539,0,0,0,0,0,103,0.14747
240,0.162302,392,0.338129,0.054085,1993,0.019350527,0,0,0,0,0,109,0.14617
241,0.162805,392,0.338129,0.054108,2286,0.018716155,0,0,0,0,0,104,0.14617
242,0.162977,392,0.338129,0.054154,1946,0.019298547,0,0,0,0,0,108,0.14487
243,0.163492,392,0.338129,0.054184,2118,0.018582327,0,0,0,0,0,104,0.14487
244,0.163437,392,0.338129,0.054207,1898,0.019050079,0,0,0,0,0,108,0.14348
245,0.163990,392,0.338129,0.054243,2065,0.018299152,0,0,0,0,0,104,0.14348
246,0.164030,392,0.338129,0.054236,1891,0.018844508,0,0,0,0,0,103,0.14209
247,0.164468,392,0.338129,0.054295,2079,0.018114979,0,0,0,0,0,104,0.14209
248,0.164376,392,0.338129,0.054307,1824,0.018743174,0,0,0,0,0,105,0.14044
249,0.164936,392,0.338129,0.054335,2014,0.017939919,0,0,0,0,0,105,0.14044
250,0.164975,392,0.338129,0.054339,1820,0.018489432,0,0,0,0,0,106,0.13879
251,0.165622,392,0.338129,0.054403,1982,0.017646054,0,0,0,0,0,106,0.13879
252,0.165837,392,0.338129,0.054407,1828,0.018006407,0,0,0,0,0,103,0.13703
253,0.166378,392,0.338129,0.054475,1950,0.017228689,0,0,0,0,0,108,0.13703
254,0.166569,392,0.338129,0.054473,1844,0.017505606,0,0,0,0,0,103,0.13528
255,0.167015,392,0.338129,0.054524,1934,0.016853405,0,0,0,0,0,109,0.13528
256,0.167362,392,0.338129,0.054512,1829,0.017118966,0,0,0,0,0,103,0.13354
257,0.167811,392,0.338129,0.054574,1934,0.016532871,0,0,0,0,0,109,0.13354
258,0.168088,392,0.338129,0.054570,1842,0.016866343,0,0,0,0,0,104,0.13191
259,0.168404,392,0.338129,0.054625,1981,0.016267994,0,0,0,0,0,108,0.13191
260,0.168825,392,0.338129,0.054619,1850,0.01664843,0,0,0,0,0,106,0.1303
261,0.169177,392,0.338129,0.054673,1960,0.015995538,0,0,0,0,0,110,0.1303
262,0.169556,392,0.338129,0.054667,1843,0.016247282,0,0,0,0,0,108,0.12891
263,0.169809,392,0.338129,0.054707,1984,0.015654567,0,0,0,0,0,113,0.12891
264,0.170150,392,0.338129,0.054714,1875,0.015988057,0,0,0,0,0,109,0.12753
265,0.170538,392,0.338129,0.054748,1992,0.015367155,0,0,0,0,0,110,0.12753
266,0.170908,392,0.338129,0.054775,1867,0.015545459,0,0,0,0,0,106,0.12646
267,0.171209,392,0.338129,0.054798,1990,0.015031217,0,0,0,0,0,111,0.12646
268,0.171510,392,0.338129,0.054823,1927,0.015084106,0,0,0,0,0,107,0.12558
269,0.171680,392,0.338129,0.054834,2000,0.014713083,0,0,0,0,0,111,0.12558
270,0.171821,392,0.338129,0.054847,1987,0.014735056,0,0,0,0,0,110,0.12488
271,0.171993,392,0.338129,0.054857,2009,0.014483661,0,0,0,0,0,110,0.12488
272,0.172123,392,0.338129,0.054873,2003,0.014444881,0,0,0,0,0,113,0.12453
273,0.172204,392,0.338129,0.054877,2010,0.014327538,0,0,0,0,0,111,0.12453
274,0.172236,392,0.338129,0.054889,1988,0.014307593,0,0,0,0,0,113,0.12434
275,0.172190,392,0.338129,0.054882,2015,0.014252802,0,0,0,0,0,108,0.12434
276,0.172034,392,0.338129,0.054900,2001,0.014291898,0,0,0,0,0,112,0.12439
277,0.171889,392,0.338129,0.054872,2011,0.014254961,0,0,0,0,0,109,0.12439
278,0.171742,392,0.338129,0.054893,1998,0.014319976,0,0,0,0,0,112,0.12459
279,0.171604,392,0.338129,0.054860,2020,0.014244709,0,0,0,0,0,109,0.12459
280,0.171306,392,0.338129,0.054899,2003,0.014400533,0,0,0,0,0,110,0.12501
281,0.171112,392,0.338129,0.054843,2037,0.01425811,0,0,0,0,0,109,0.12501
282,0.170670,392,0.338129,0.054922,1984,0.014468872,0,0,0,0,0,111,0.12567
283,0.170316,392,0.338129,0.054810,2018,0.014294616,0,0,0,0,0,112,0.12567
284,0.169854,392,0.338129,0.054888,1961,0.01463226,0,0,0,0,0,110,0.12649
285,0.169514,392,0.338129,0.054768,1998,0.014352701,0,0,0,0,0,112,0.12649
286,0.169070,392,0.338129,0.054932,1873,0.014925004,0,0,0,0,0,110,0.12754
287,0.168559,392,0.338129,0.054725,1939,0.014512726,0,0,0,0,0,114,0.12754
288,0.167953,392,0.338129,0.054931,1802,0.015283376,0,0,0,0,0,109,0.12896
289,0.167342,392,0.338129,0.054655,1951,0.01472694,0,0,0,0,0,114,0.12896
290,0.166641,392,0.338129,0.054919,1756,0.015872713,0,0,0,0,0,110,0.13068
291,0.165926,392,0.338129,0.054581,1951,0.015056854,0,0,0,0,0,114,0.13068
292,0.164856,392,0.338129,0.054871,1666,0.017056752,0,0,0,0,0,105,0.13309
293,0.163853,392,0.338129,0.054491,1988,0.01552263,0,0,0,0,0,115,0.13309
294,0.162972,392,0.338129,0.054793,1665,0.017503261,0,0,0,0,0,106,0.13556
295,0.161859,392,0.338129,0.054404,1953,0.015942672,0,0,0,0,0,111,0.13556
296,0.161108,392,0.338129,0.054702,1676,0.017840019,0,0,0,0,0,107,0.13804
297,0.160086,392,0.338129,0.054327,1957,0.016311846,0,0,0,0,0,113,0.13804
298,0.159447,392,0.338129,0.054597,1719,0.018257599,0,0,0,0,0,100,0.14053
299,0.158453,392,0.338129,0.054234,1996,0.016678573,0,0,0,0,0,111,0.14053
300,0.157891,392,0.338129,0.054448,1783,0.01852693,0,0,0,0,0,101,0.14287
301,0.157065,392,0.338129,0.054155,2021,0.017048873,0,0,0,0,0,112,0.14287
302,0.156515,392,0.338129,0.054328,1850,0.018768315,0,0,0,0,0,100,0.14523
303,0.155797,392,0.338129,0.054083,2102,0.017420712,0,0,0,0,0,109,0.14523
304,0.155645,392,0.338129,0.054176,1945,0.018497513,0,0,0,0,0,104,0.1469
305,0.155236,392,0.338129,0.054025,2129,0.017695468,0,0,0,0,0,106,0.1469
