step,worstDrift_wu,worstDriftBone,divergeCap_wu,worstPen_wu,contacts,kineticE_wu2,cageLimitHits,cageSafetyHits,boneLimitHits,divergeClamped,nan,tetherHits,worstPinnedTargetErr_wu
61,0.087522,392,0.338003,0.002166,819,0.00043207703,0,0,0,0,0,71,0.34036
62,0.089001,392,0.338003,0.002976,744,0.00071853493,0,0,0,0,0,71,0.34002
63,0.089100,392,0.338003,0.002193,759,0.00051162074,0,0,0,0,0,74,0.34002
64,0.091143,392,0.338003,0.003731,722,0.00085470781,0,0,0,0,0,71,0.34037
65,0.091257,392,0.338003,0.002208,759,0.00063019744,0,0,0,0,0,74,0.34037
66,0.093784,392,0.338003,0.003974,681,0.0010675858,0,0,0,0,0,73,0.34197
67,0.093861,392,0.338003,0.002230,753,0.00076337128,0,0,0,0,0,74,0.34197
68,0.096945,392,0.338003,0.004870,539,0.0014810255,0,0,0,0,0,70,0.34403
69,0.096932,392,0.338003,0.002259,846,0.00093955881,0,0,0,0,0,77,0.34403
70,0.099980,392,0.338003,0.005495,599,0.0016029935,0,0,0,0,0,70,0.34693
71,0.099821,392,0.338003,0.002305,801,0.0010723254,0,0,0,0,0,75,0.34693
72,0.102647,392,0.338003,0.005411,550,0.0016768224,0,0,0,0,0,70,0.35057
73,0.102300,392,0.338003,0.002419,801,0.0012027089,0,0,0,0,0,78,0.35057
74,0.104862,392,0.338003,0.005021,639,0.0018200164,0,0,0,0,0,68,0.35422
75,0.104295,392,0.338003,0.002391,842,0.0013366394,0,0,0,0,0,75,0.35422
76,0.106435,392,0.338003,0.004396,678,0.0018750953,0,0,0,0,0,68,0.35805
77,0.105633,392,0.338003,0.002427,868,0.0014123547,0,0,0,0,0,77,0.35805
78,0.107352,392,0.338003,0.003867,715,0.001888591,0,0,0,0,0,67,0.36192
79,0.106302,392,0.338003,0.002471,854,0.001453457,0,0,0,0,0,72,0.36192
80,0.107296,392,0.338003,0.003015,781,0.0016977652,0,0,0,0,0,69,0.36556
81,0.106038,392,0.338003,0.002741,901,0.0014121638,0,0,0,0,0,71,0.36556
82,0.107537,391,0.338003,0.004037,778,0.0015770199,0,0,0,0,0,70,0.36894
83,0.107308,391,0.338003,0.002883,997,0.0013084963,0,0,0,0,0,70,0.36894
84,0.108814,391,0.338003,0.004052,902,0.0014229321,0,0,0,0,0,70,0.37187
85,0.108632,391,0.338003,0.002879,937,0.0011742755,0,0,0,0,0,71,0.37187
86,0.110213,391,0.338003,0.003933,929,0.001238599,0,0,0,0,0,71,0.37477
87,0.110088,391,0.338003,0.002767,895,0.00099576703,0,0,0,0,0,71,0.37477
88,0.111749,391,0.338003,0.003694,825,0.0010405007,0,0,0,0,0,72,0.37785
89,0.111680,391,0.338003,0.002609,973,0.0008368484,0,0,0,0,0,71,0.37785
90,0.112872,391,0.338003,0.002746,1057,0.0008651195,0,0,0,0,0,71,0.38037
91,0.112845,391,0.338003,0.002619,1003,0.00068766196,0,0,0,0,0,71,0.38037
92,0.114093,391,0.338003,0.003544,1109,0.00070511349,0,0,0,0,0,71,0.3825
93,0.114094,391,0.338003,0.002635,1042,0.00056248698,0,0,0,0,0,71,0.3825
94,0.114950,391,0.338003,0.002705,815,0.00059830931,0,0,0,0,0,71,0.38469
95,0.114965,391,0.338003,0.002677,968,0.0004810498,0,0,0,0,0,71,0.38469
96,0.115850,391,0.338003,0.003209,1057,0.00049911179,0,0,0,0,0,72,0.38688
97,0.115868,391,0.338003,0.002651,1089,0.00041380025,0,0,0,0,0,70,0.38688
98,0.116288,391,0.338003,0.003187,867,0.00043632874,0,0,0,0,0,71,0.38839
99,0.116301,391,0.338003,0.002653,1167,0.000364285,0,0,0,0,0,71,0.38839
100,0.116732,391,0.338003,0.003066,931,0.00038427852,0,0,0,0,0,71,0.3899
101,0.116739,391,0.338003,0.002657,1204,0.0003289804,0,0,0,0,0,71,0.3899
102,0.117176,391,0.338003,0.002937,1054,0.00034278223,0,0,0,0,0,70,0.3911
103,0.117174,391,0.338003,0.002662,1005,0.00029170061,0,0,0,0,0,71,0.3911
104,0.117188,391,0.338003,0.002568,1094,0.00029138082,0,0,0,0,0,71,0.39172
105,0.117180,391,0.338003,0.002659,1132,0.00024762998,0,0,0,0,0,70,0.39172
106,0.117191,391,0.338003,0.002732,1110,0.00024462014,0,0,0,0,0,71,0.39229
107,0.117178,391,0.338003,0.002663,1202,0.00020459928,0,0,0,0,0,71,0.39229
108,0.116901,391,0.338003,0.002731,1193,0.00019915224,0,0,0,0,0,72,0.39252
109,0.116885,391,0.338003,0.002655,997,0.00016312184,0,0,0,0,0,70,0.39252
110,0.116605,391,0.338003,0.002876,1286,0.00016334836,0,0,0,0,0,72,0.39281
111,0.116588,391,0.338003,0.002654,1146,0.00013032515,0,0,0,0,0,71,0.39281
112,0.116572,391,0.338003,0.002658,1329,0.00010740061,0,0,0,0,0,71,0.39281
113,0.116558,391,0.338003,0.002658,1223,8.8502594e-05,0,0,0,0,0,71,0.39281
114,0.116196,391,0.338003,0.002858,1032,0.00010404751,0,0,0,0,0,73,0.39279
115,0.116183,391,0.338003,0.002647,1113,6.8869324e-05,0,0,0,0,0,69,0.39279
116,0.115361,391,0.338003,0.003140,1112,0.0001665254,0,0,0,0,0,73,0.39235
117,0.115346,391,0.338003,0.002639,949,7.3626458e-05,0,0,0,0,0,68,0.39235
118,0.114156,391,0.338003,0.003375,1051,0.00023315348,0,0,0,0,0,73,0.3916
119,0.114137,391,0.338003,0.002634,944,8.5113769e-05,0,0,0,0,0,71,0.3916
120,0.112607,391,0.338003,0.003451,932,0.00025916373,0,0,0,0,0,74,0.39055
121,0.112585,391,0.338003,0.002918,901,0.00011147531,0,0,0,0,0,72,0.39055
122,0.111048,391,0.338003,0.003472,1008,0.00031877585,0,0,0,0,0,73,0.38969
123,0.111023,391,0.338003,0.002647,1042,0.00015824337,0,0,0,0,0,72,0.38969
124,0.109490,391,0.338003,0.003562,898,0.00039487405,0,0,0,0,0,73,0.38861
125,0.109461,391,0.338003,0.002562,970,0.00021014637,0,0,0,0,0,71,0.38861
126,0.107483,391,0.338003,0.003523,846,0.0004672293,0,0,0,0,0,74,0.38721
127,0.107450,391,0.338003,0.002900,827,0.00027072543,0,0,0,0,0,72,0.38721
128,0.105478,391,0.338003,0.003588,790,0.0005548911,0,0,0,0,0,75,0.38582
129,0.105441,391,0.338003,0.002828,933,0.00034336082,0,0,0,0,0,72,0.38582
130,0.103480,391,0.338003,0.003556,786,0.00059861343,0,0,0,0,0,73,0.38409
131,0.103440,391,0.338003,0.002818,876,0.00040355593,0,0,0,0,0,71,0.38409
132,0.103726,392,0.338003,0.003872,897,0.00071454722,0,0,0,0,0,73,0.38227
133,0.103265,392,0.338003,0.002963,847,0.00049288266,0,0,0,0,0,71,0.38227
134,0.105235,392,0.338003,0.003960,871,0.00080896116,0,0,0,0,0,70,0.38089
135,0.104702,392,0.338003,0.002438,767,0.00058393671,0,0,0,0,0,73,0.38089
136,0.106932,392,0.338003,0.004232,822,0.00094996654,0,0,0,0,0,71,0.37876
137,0.106316,392,0.338003,0.002455,726,0.00070736772,0,0,0,0,0,75,0.37876
138,0.108344,392,0.338003,0.004246,809,0.0010075011,0,0,0,0,0,70,0.37612
139,0.107641,392,0.338003,0.002380,723,0.00076097921,0,0,0,0,0,72,0.37612
140,0.109628,392,0.338003,0.004072,890,0.0010619067,0,0,0,0,0,69,0.37374
141,0.108830,392,0.338003,0.002354,712,0.00080728077,0,0,0,0,0,74,0.37374
142,0.110537,392,0.338003,0.003994,873,0.0010240088,0,0,0,0,0,69,0.37135
143,0.109636,392,0.338003,0.002323,715,0.00078888031,0,0,0,0,0,72,0.37135
144,0.111057,392,0.338003,0.003985,837,0.0010262716,0,0,0,0,0,69,0.36868
145,0.110045,392,0.338003,0.002292,852,0.00078501988,0,0,0,0,0,75,0.36868
146,0.110972,392,0.338003,0.004028,941,0.0010215777,0,0,0,0,0,69,0.36606
147,0.109838,392,0.338003,0.002264,779,0.00078624631,0,0,0,0,0,74,0.36606
148,0.110401,392,0.338003,0.004008,763,0.0010859697,0,0,0,0,0,69,0.36372
149,0.109132,392,0.338003,0.002244,804,0.00080484541,0,0,0,0,0,74,0.36372
150,0.109089,392,0.338003,0.003912,734,0.001034515,0,0,0,0,0,69,0.36122
151,0.107691,392,0.338003,0.002516,789,0.00080439319,0,0,0,0,0,74,0.36122
152,0.107100,392,0.338003,0.003796,878,0.0010668558,0,0,0,0,0,69,0.35818
153,0.105582,392,0.338003,0.002507,785,0.00081245465,0,0,0,0,0,72,0.35818
154,0.104474,392,0.338003,0.003506,681,0.00098251279,0,0,0,0,0,68,0.35544
155,0.102877,392,0.338003,0.002465,801,0.00076964433,0,0,0,0,0,73,0.35544
156,0.101429,392,0.338003,0.003342,958,0.0008795094,0,0,0,0,0,67,0.3529
157,0.099810,392,0.338003,0.002374,798,0.0007016896,0,0,0,0,0,73,0.3529
158,0.098015,392,0.338003,0.002865,794,0.000754611,0,0,0,0,0,71,0.3502
159,0.096456,392,0.338003,0.002147,794,0.00062043082,0,0,0,0,0,72,0.3502
160,0.094735,392,0.338003,0.002623,803,0.00062459754,0,0,0,0,0,73,0.34797
161,0.093321,392,0.338003,0.002139,745,0.0005273963,0,0,0,0,0,73,0.34797
162,0.091833,392,0.338003,0.002441,867,0.00051451753,0,0,0,0,0,72,0.346
163,0.090636,392,0.338003,0.002132,745,0.00043946188,0,0,0,0,0,68,0.346
164,0.089503,392,0.338003,0.002348,867,0.00044046141,0,0,0,0,0,69,0.34446
165,0.088583,392,0.338003,0.002131,796,0.00036394823,0,0,0,0,0,68,0.34446
166,0.087737,392,0.338003,0.002172,858,0.0003822321,0,0,0,0,0,69,0.34297
167,0.087090,392,0.338003,0.002134,935,0.00030615167,0,0,0,0,0,69,0.34297
168,0.086822,392,0.338003,0.002375,803,0.00037313371,0,0,0,0,0,68,0.34161
169,0.086450,392,0.338003,0.002141,773,0.00028135863,0,0,0,0,0,67,0.34161
170,0.086915,392,0.338003,0.002561,909,0.00036150257,0,0,0,0,0,70,0.34103
171,0.086780,392,0.338003,0.002154,874,0.00027803348,0,0,0,0,0,72,0.34103
172,0.087546,392,0.338003,0.002401,794,0.00043282177,0,0,0,0,0,69,0.34036
173,0.087569,392,0.338003,0.002167,754,0.00032352268,0,0,0,0,0,72,0.34036
174,0.089076,392,0.338003,0.002974,806,0.00062728947,0,0,0,0,0,71,0.34002
175,0.089189,392,0.338003,0.002186,694,0.00043665764,0,0,0,0,0,74,0.34002
176,0.091277,392,0.338003,0.003728,779,0.00079175123,0,0,0,0,0,71,0.34037
177,0.091413,392,0.338003,0.002208,700,0.0005844055,0,0,0,0,0,74,0.34037
178,0.093995,392,0.338003,0.004454,622,0.0010365317,0,0,0,0,0,73,0.34197
179,0.094095,392,0.338003,0.002233,750,0.00073585016,0,0,0,0,0,74,0.34197
180,0.097252,392,0.338003,0.004862,602,0.0014561805,0,0,0,0,0,70,0.34403
181,0.097258,392,0.338003,0.002263,722,0.00093540733,0,0,0,0,0,77,0.34403
182,0.100377,392,0.338003,0.005492,536,0.0016109404,0,0,0,0,0,70,0.34693
183,0.100232,392,0.338003,0.002303,726,0.0010834159,0,0,0,0,0,75,0.34693
184,0.103122,392,0.338003,0.005401,718,0.0016839957,0,0,0,0,0,71,0.35057
185,0.102784,392,0.338003,0.002348,798,0.0012235951,0,0,0,0,0,77,0.35057
186,0.105406,392,0.338003,0.005009,634,0.0018397244,0,0,0,0,0,68,0.35422
187,0.104841,392,0.338003,0.002390,851,0.0013495532,0,0,0,0,0,75,0.35422
188,0.107030,392,0.338003,0.004402,736,0.0018821189,0,0,0,0,0,68,0.35805
189,0.106224,392,0.338003,0.002485,938,0.0014174268,0,0,0,0,0,76,0.35805
190,0.107988,392,0.338003,0.004497,651,0.0018934309,0,0,0,0,0,67,0.36192
191,0.106927,392,0.338003,0.002471,1087,0.0014421182,0,0,0,0,0,73,0.36192
192,0.107943,392,0.338003,0.004280,830,0.0016857139,0,0,0,0,0,69,0.36556
193,0.106665,392,0.338003,0.002727,841,0.0014011328,0,0,0,0,0,71,0.36556
194,0.107103,392,0.338003,0.002912,823,0.0015586323,0,0,0,0,0,70,0.36894
195,0.105897,391,0.338003,0.002874,904,0.0012941701,0,0,0,0,0,70,0.36894
196,0.107770,391,0.338003,0.004053,851,0.0014119662,0,0,0,0,0,70,0.37187
197,0.107747,391,0.338003,0.002876,993,0.0011555107,0,0,0,0,0,71,0.37187
198,0.109628,391,0.338003,0.003931,984,0.0012177191,0,0,0,0,0,71,0.37477
199,0.109627,391,0.338003,0.002762,887,0.00098442014,0,0,0,0,0,70,0.37477
200,0.111517,391,0.338003,0.003691,816,0.0010325701,0,0,0,0,0,72,0.37785
201,0.111528,391,0.338003,0.002607,968,0.00083137683,0,0,0,0,0,71,0.37785
202,0.112885,391,0.338003,0.002749,925,0.00086429681,0,0,0,0,0,71,0.38037
203,0.112895,391,0.338003,0.002618,978,0.00068803125,0,0,0,0,0,71,0.38037
204,0.114252,391,0.338003,0.002727,873,0.00071667669,0,0,0,0,0,71,0.3825
205,0.114257,391,0.338003,0.002633,1052,0.00056469418,0,0,0,0,0,72,0.3825
206,0.115182,391,0.338003,0.003497,874,0.00060049209,0,0,0,0,0,71,0.38469
207,0.115177,391,0.338003,0.002824,975,0.00048306225,0,0,0,0,0,72,0.38469
208,0.116102,391,0.338003,0.002674,988,0.0005024964,0,0,0,0,0,72,0.38688
209,0.116088,391,0.338003,0.002651,1084,0.000414689,0,0,0,0,0,72,0.38688
210,0.116531,391,0.338003,0.003179,992,0.00043511228,0,0,0,0,0,71,0.38839
211,0.116509,391,0.338003,0.002733,1111,0.00036299693,0,0,0,0,0,71,0.38839
212,0.116950,391,0.338003,0.003056,1044,0.0003813116,0,0,0,0,0,71,0.3899
213,0.116923,391,0.338003,0.002658,1333,0.00032541643,0,0,0,0,0,71,0.3899
214,0.117362,391,0.338003,0.002937,991,0.00034043148,0,0,0,0,0,70,0.3911
215,0.117331,391,0.338003,0.002663,1114,0.00028818269,0,0,0,0,0,71,0.3911
216,0.117343,391,0.338003,0.002762,1104,0.00028779748,0,0,0,0,0,71,0.39172
217,0.117311,391,0.338003,0.002659,1325,0.00024458728,0,0,0,0,0,70,0.39172
218,0.117318,391,0.338003,0.002732,1164,0.00024300895,0,0,0,0,0,71,0.39229
219,0.117286,391,0.338003,0.002663,1215,0.00020309901,0,0,0,0,0,71,0.39229
220,0.116998,391,0.338003,0.002732,1072,0.00019921254,0,0,0,0,0,72,0.39252
221,0.116967,391,0.338003,0.002655,1130,0.00016325395,0,0,0,0,0,70,0.39252
222,0.116673,391,0.338003,0.002876,1220,0.00016441147,0,0,0,0,0,72,0.39281
223,0.116642,391,0.338003,0.002654,1089,0.00013137134,0,0,0,0,0,71,0.39281
224,0.116614,391,0.338003,0.002658,1093,0.00010950657,0,0,0,0,0,71,0.39281
225,0.116587,391,0.338003,0.002658,1139,9.0335726e-05,0,0,0,0,0,71,0.39281
226,0.116209,391,0.338003,0.002858,1272,0.00010486527,0,0,0,0,0,73,0.39279
227,0.116184,391,0.338003,0.002647,1112,6.968972e-05,0,0,0,0,0,69,0.39279
228,0.115345,391,0.338003,0.003141,1106,0.00016672228,0,0,0,0,0,73,0.39235
229,0.115320,391,0.338003,0.002641,1101,7.3204615e-05,0,0,0,0,0,68,0.39235
230,0.114115,391,0.338003,0.003376,1105,0.00023215968,0,0,0,0,0,73,0.3916
231,0.114088,391,0.338003,0.002628,941,8.4081192e-05,0,0,0,0,0,71,0.3916
232,0.112547,391,0.338003,0.003327,1053,0.00025798894,0,0,0,0,0,74,0.39055
233,0.112519,391,0.338003,0.002916,1001,0.00011013304,0,0,0,0,0,72,0.39055
234,0.110977,391,0.338003,0.003473,932,0.00031825759,0,0,0,0,0,73,0.38969
235,0.110949,391,0.338003,0.002651,916,0.00015917238,0,0,0,0,0,72,0.38969
236,0.109418,391,0.338003,0.003561,1012,0.00039494055,0,0,0,0,0,73,0.38861
237,0.109387,391,0.338003,0.002572,971,0.00021023951,0,0,0,0,0,71,0.38861
238,0.107418,391,0.338003,0.003521,787,0.0004681298,0,0,0,0,0,74,0.38721
239,0.107385,391,0.338003,0.002914,882,0.00027062842,0,0,0,0,0,71,0.38721
240,0.105428,391,0.338003,0.003587,786,0.00055486771,0,0,0,0,0,75,0.38582
241,0.105392,391,0.338003,0.002850,965,0.00034295136,0,0,0,0,0,72,0.38582
242,0.103448,391,0.338003,0.003556,1075,0.00059750751,0,0,0,0,0,73,0.38409
243,0.103409,391,0.338003,0.002842,818,0.00040302692,0,0,0,0,0,71,0.38409
244,0.103777,392,0.338003,0.003873,967,0.00071334009,0,0,0,0,0,73,0.38227
245,0.103312,392,0.338003,0.002559,807,0.00049411826,0,0,0,0,0,70,0.38227
246,0.105283,392,0.338003,0.003962,912,0.00081050906,0,0,0,0,0,70,0.38089
247,0.104747,392,0.338003,0.002439,840,0.00058135716,0,0,0,0,0,73,0.38089
248,0.106979,392,0.338003,0.004233,752,0.00094713502,0,0,0,0,0,71,0.37876
249,0.106359,392,0.338003,0.002410,712,0.00070557021,0,0,0,0,0,74,0.37876
250,0.108389,392,0.338003,0.004247,921,0.0010084928,0,0,0,0,0,70,0.37612
251,0.107682,392,0.338003,0.002381,724,0.00076793422,0,0,0,0,0,72,0.37612
252,0.109672,392,0.338003,0.004074,823,0.0010706627,0,0,0,0,0,69,0.37374
253,0.108870,392,0.338003,0.002354,728,0.0008109042,0,0,0,0,0,74,0.37374
254,0.110578,392,0.338003,0.003994,815,0.0010304584,0,0,0,0,0,69,0.37135
255,0.109675,392,0.338003,0.002323,726,0.00079684185,0,0,0,0,0,73,0.37135
256,0.111096,392,0.338003,0.003985,820,0.0010340337,0,0,0,0,0,69,0.36868
257,0.110082,392,0.338003,0.002293,729,0.00079632094,0,0,0,0,0,74,0.36868
258,0.111009,392,0.338003,0.004030,827,0.0010347076,0,0,0,0,0,69,0.36606
259,0.109872,392,0.338003,0.002264,729,0.00080101982,0,0,0,0,0,73,0.36606
260,0.110436,392,0.338003,0.004007,938,0.0010963945,0,0,0,0,0,69,0.36372
261,0.109163,392,0.338003,0.002538,844,0.00080895513,0,0,0,0,0,74,0.36372
262,0.109120,392,0.338003,0.003910,910,0.0010356201,0,0,0,0,0,69,0.36122
263,0.107719,392,0.338003,0.002221,738,0.00080873854,0,0,0,0,0,75,0.36122
264,0.107127,392,0.338003,0.003797,1019,0.0010723406,0,0,0,0,0,69,0.35818
265,0.105606,392,0.338003,0.002518,733,0.00082263299,0,0,0,0,0,72,0.35818
266,0.104497,392,0.338003,0.003506,740,0.00098988379,0,0,0,0,0,68,0.35544
267,0.102897,392,0.338003,0.002477,798,0.00077087587,0,0,0,0,0,73,0.35544
268,0.101447,392,0.338003,0.003342,829,0.0008802318,0,0,0,0,0,68,0.3529
269,0.099825,392,0.338003,0.002383,736,0.00070461172,0,0,0,0,0,73,0.3529
270,0.098028,392,0.338003,0.002865,964,0.00075041032,0,0,0,0,0,71,0.3502
271,0.096466,392,0.338003,0.002148,736,0.00061810344,0,0,0,0,0,72,0.3502
272,0.094744,392,0.338003,0.002624,859,0.00062033353,0,0,0,0,0,73,0.34797
273,0.093328,392,0.338003,0.002138,800,0.00052321617,0,0,0,0,0,73,0.34797
274,0.091837,392,0.338003,0.002440,989,0.0005103281,0,0,0,0,0,72,0.346
275,0.090639,392,0.338003,0.002132,813,0.00043530913,0,0,0,0,0,68,0.346
276,0.089505,392,0.338003,0.002348,812,0.00043685175,0,0,0,0,0,70,0.34446
277,0.088583,392,0.338003,0.002132,983,0.00036030028,0,0,0,0,0,69,0.34446
278,0.087736,392,0.338003,0.002172,914,0.00037892118,0,0,0,0,0,70,0.34297
279,0.087090,392,0.338003,0.002135,876,0.00030500184,0,0,0,0,0,69,0.34297
280,0.086821,392,0.338003,0.002375,794,0.00037267747,0,0,0,0,0,68,0.34161
281,0.086449,392,0.338003,0.002141,960,0.00028072498,0,0,0,0,0,68,0.34161
282,0.086914,392,0.338003,0.002549,846,0.00036116581,0,0,0,0,0,70,0.34103
283,0.086780,392,0.338003,0.002154,867,0.00027795397,0,0,0,0,0,72,0.34103
284,0.087546,392,0.338003,0.002874,778,0.00043290272,0,0,0,0,0,70,0.34036
285,0.087569,392,0.338003,0.002166,933,0.0003210642,0,0,0,0,0,72,0.34036
286,0.089077,392,0.338003,0.002974,738,0.00062480977,0,0,0,0,0,71,0.34002
287,0.089191,392,0.338003,0.002188,697,0.00043605865,0,0,0,0,0,74,0.34002
288,0.091279,392,0.338003,0.003729,718,0.0007929511,0,0,0,0,0,71,0.34037
289,0.091415,392,0.338003,0.002208,774,0.00058131088,0,0,0,0,0,74,0.34037
290,0.093998,392,0.338003,0.004457,623,0.0010292813,0,0,0,0,0,73,0.34197
291,0.094098,392,0.338003,0.002233,693,0.00073890408,0,0,0,0,0,75,0.34197
292,0.097257,392,0.338003,0.005077,535,0.0014654558,0,0,0,0,0,71,0.34403
293,0.097263,392,0.338003,0.002263,846,0.00093365675,0,0,0,0,0,77,0.34403
294,0.100383,392,0.338003,0.005627,599,0.0016014267,0,0,0,0,0,71,0.34693
295,0.100237,392,0.338003,0.002302,910,0.0010748843,0,0,0,0,0,75,0.34693
296,0.103129,392,0.338003,0.005464,651,0.0016747906,0,0,0,0,0,71,0.35057
297,0.102791,392,0.338003,0.002345,801,0.0012143002,0,0,0,0,0,79,0.35057
298,0.105413,392,0.338003,0.004893,578,0.0018344474,0,0,0,0,0,67,0.35422
299,0.104848,392,0.338003,0.002389,932,0.0013537873,0,0,0,0,0,75,0.35422
300,0.107037,392,0.338003,0.004384,682,0.0018940033,0,0,0,0,0,68,0.35805
301,0.106231,392,0.338003,0.002483,836,0.0014315177,0,0,0,0,0,76,0.35805
302,0.107996,392,0.338003,0.003852,647,0.0019106454,0,0,0,0,0,67,0.36192
303,0.106935,392,0.338003,0.002471,1043,0.0014480297,0,0,0,0,0,73,0.36192
304,0.107950,392,0.338003,0.003016,755,0.001692213,0,0,0,0,0,69,0.36556
