step,worstDrift_wu,worstDriftBone,divergeCap_wu,worstPen_wu,contacts,kineticE_wu2,cageLimitHits,cageSafetyHits,boneLimitHits,divergeClamped,nan,tetherHits,worstPinnedTargetErr_wu
43,0.374072,398,0.315839,0.018960,1026,0.014079856,0,0,0,0,0,70,0.12646
44,0.374153,398,0.315839,0.019667,1037,0.014067818,0,0,0,0,0,66,0.12558
45,0.374151,398,0.315839,0.018962,1027,0.013997288,0,0,0,0,0,70,0.12558
46,0.374213,398,0.315839,0.019488,1034,0.014001391,0,0,0,0,0,69,0.12488
47,0.374210,398,0.315839,0.018955,1024,0.013928984,0,0,0,0,0,72,0.12488
48,0.374245,398,0.315839,0.019204,1027,0.013868555,0,0,0,0,0,69,0.12453
49,0.374243,398,0.315839,0.018965,1029,0.01384429,0,0,0,0,0,71,0.12453
50,0.374263,398,0.315839,0.018951,1029,0.013799564,0,0,0,0,0,70,0.12434
51,0.374260,398,0.315839,0.018973,1034,0.013811143,0,0,0,0,0,70,0.12434
52,0.374260,398,0.315839,0.019221,1028,0.013826281,0,0,0,0,0,68,0.12439
53,0.374260,398,0.315839,0.018992,1030,0.013853527,0,0,0,0,0,69,0.12439
54,0.374253,398,0.315839,0.019462,1033,0.013892066,0,0,0,0,0,69,0.12459
55,0.374256,398,0.315839,0.019013,1034,0.013885935,0,0,0,0,0,69,0.12459
56,0.374229,398,0.315839,0.019727,1027,0.014004317,0,0,0,0,0,68,0.12501
57,0.374234,398,0.315839,0.019040,1031,0.013954843,0,0,0,0,0,69,0.12501
58,0.374185,398,0.315839,0.020040,1025,0.014127288,0,0,0,0,0,68,0.12567
59,0.374190,398,0.315839,0.019083,1040,0.014033296,0,0,0,0,0,69,0.12567
60,0.374129,398,0.315839,0.020309,1025,0.014304228,0,0,0,0,0,67,0.12649
61,0.374139,398,0.315839,0.019118,1038,0.014134714,0,0,0,0,0,69,0.12649
62,0.374055,398,0.315839,0.020233,1026,0.014513333,0,0,0,0,0,69,0.12754
63,0.374064,398,0.315839,0.019173,1041,0.014267329,0,0,0,0,0,71,0.12754
64,0.373946,398,0.315839,0.021174,1026,0.014819162,0,0,0,0,0,67,0.12896
65,0.373960,398,0.315839,0.019242,1045,0.014435513,0,0,0,0,0,71,0.12896
66,0.373831,398,0.315839,0.021791,1023,0.015254169,0,0,0,0,0,69,0.13068
67,0.373849,398,0.315839,0.019315,1053,0.014671246,0,0,0,0,0,71,0.13068
68,0.373666,398,0.315839,0.021455,1020,0.016052852,0,0,0,0,0,66,0.13309
69,0.373708,398,0.315839,0.019424,1062,0.015018538,0,0,0,0,0,74,0.13309
70,0.373534,398,0.315839,0.023091,1022,0.01636739,0,0,0,0,0,64,0.13556
71,0.373570,398,0.315839,0.019572,1066,0.015239024,0,0,0,0,0,74,0.13556
72,0.373385,398,0.315839,0.023260,1054,0.016606146,0,0,0,0,0,63,0.13804
73,0.373424,398,0.315839,0.019648,1072,0.015514456,0,0,0,0,0,73,0.13804
74,0.373242,398,0.315839,0.022000,1039,0.01693326,0,0,0,0,0,62,0.14053
75,0.373288,398,0.315839,0.019797,1069,0.015826022,0,0,0,0,0,77,0.14053
76,0.373116,398,0.315839,0.023215,1054,0.017150189,0,0,0,0,0,64,0.14287
77,0.373158,398,0.315839,0.019832,1074,0.016066581,0,0,0,0,0,78,0.14287
78,0.372976,398,0.315839,0.023041,1059,0.01727963,0,0,0,0,0,65,0.14523
79,0.373022,398,0.315839,0.019895,1074,0.016279299,0,0,0,0,0,75,0.14523
80,0.372873,398,0.315839,0.022151,1075,0.017034037,0,0,0,0,0,68,0.1469
81,0.372899,398,0.315839,0.019927,1101,0.016380096,0,0,0,0,0,74,0.1469
82,0.372781,398,0.315839,0.021384,1055,0.016932509,0,0,0,0,0,70,0.14818
83,0.372791,398,0.315839,0.019935,1112,0.016499768,0,0,0,0,0,73,0.14818
84,0.372687,398,0.315839,0.021295,1063,0.017067754,0,0,0,0,0,70,0.14931
85,0.372700,398,0.315839,0.019948,1115,0.016644851,0,0,0,0,0,74,0.14931
86,0.372600,398,0.315839,0.021091,1077,0.017093433,0,0,0,0,0,73,0.15037
87,0.372610,398,0.315839,0.019940,1131,0.016697252,0,0,0,0,0,75,0.15037
88,0.372509,398,0.315839,0.020976,1105,0.017047704,0,0,0,0,0,74,0.15143
89,0.372519,398,0.315839,0.019951,1138,0.016771727,0,0,0,0,0,76,0.15143
90,0.372442,398,0.315839,0.020710,1086,0.017110323,0,0,0,0,0,73,0.15218
91,0.372448,398,0.315839,0.019943,1133,0.016864027,0,0,0,0,0,77,0.15218
92,0.372373,398,0.315839,0.020595,1095,0.017141596,0,0,0,0,0,73,0.15293
93,0.372377,398,0.315839,0.019937,1139,0.016918488,0,0,0,0,0,76,0.15293
94,0.372323,398,0.315839,0.020317,1081,0.017139021,0,0,0,0,0,73,0.15336
95,0.372325,398,0.315839,0.019922,1133,0.016916795,0,0,0,0,0,75,0.15336
96,0.372271,398,0.315839,0.020102,1118,0.017032195,0,0,0,0,0,74,0.1538
97,0.372272,398,0.315839,0.019912,1139,0.016920607,0,0,0,0,0,76,0.1538
98,0.372244,398,0.315839,0.019990,1091,0.017041203,0,0,0,0,0,74,0.15397
99,0.372241,398,0.315839,0.019887,1146,0.016928079,0,0,0,0,0,75,0.15397
100,0.372213,398,0.315839,0.019873,1110,0.016998692,0,0,0,0,0,75,0.15414
101,0.372208,398,0.315839,0.019867,1138,0.01688668,0,0,0,0,0,75,0.15414
102,0.372183,398,0.315839,0.019874,1130,0.016924126,0,0,0,0,0,75,0.15427
103,0.372178,398,0.315839,0.019846,1145,0.016827099,0,0,0,0,0,75,0.15427
104,0.372175,398,0.315839,0.020020,1124,0.016807878,0,0,0,0,0,75,0.15414
105,0.372167,398,0.315839,0.019824,1142,0.016744043,0,0,0,0,0,76,0.15414
106,0.372166,398,0.315839,0.019961,1128,0.016740362,0,0,0,0,0,75,0.15402
107,0.372159,398,0.315839,0.019793,1142,0.016690301,0,0,0,0,0,75,0.15402
108,0.372170,398,0.315839,0.020140,1124,0.016649736,0,0,0,0,0,76,0.15376
109,0.372161,398,0.315839,0.019771,1140,0.016594954,0,0,0,0,0,75,0.15376
110,0.372174,398,0.315839,0.020256,1138,0.016548556,0,0,0,0,0,76,0.15351
111,0.372166,398,0.315839,0.019742,1143,0.016516775,0,0,0,0,0,76,0.15351
112,0.372172,398,0.315839,0.019745,1142,0.016546013,0,0,0,0,0,76,0.15351
113,0.372175,398,0.315839,0.019742,1134,0.016558302,0,0,0,0,0,75,0.15351
114,0.372190,398,0.315839,0.020317,1146,0.016522485,0,0,0,0,0,77,0.15327
115,0.372183,398,0.315839,0.019735,1141,0.016452799,0,0,0,0,0,74,0.15327
116,0.372224,398,0.315839,0.020749,1146,0.016450732,0,0,0,0,0,79,0.15266
117,0.372207,398,0.315839,0.019701,1140,0.016355717,0,0,0,0,0,73,0.15266
118,0.372263,398,0.315839,0.021053,1126,0.016427165,0,0,0,0,0,81,0.15185
119,0.372241,398,0.315839,0.019654,1136,0.016321356,0,0,0,0,0,74,0.15185
120,0.372318,398,0.315839,0.021242,1093,0.016453954,0,0,0,0,0,83,0.15082
121,0.372296,398,0.315839,0.019597,1126,0.016271633,0,0,0,0,0,74,0.15082
122,0.372379,398,0.315839,0.021422,1112,0.016414358,0,0,0,0,0,82,0.14979
123,0.372354,398,0.315839,0.019539,1131,0.01618262,0,0,0,0,0,70,0.14979
124,0.372431,398,0.315839,0.021642,1122,0.016365031,0,0,0,0,0,80,0.14877
125,0.372408,398,0.315839,0.019478,1120,0.01607894,0,0,0,0,0,71,0.14877
126,0.372509,398,0.315839,0.021811,1087,0.01630869,0,0,0,0,0,80,0.14747
127,0.372486,398,0.315839,0.019427,1097,0.015995927,0,0,0,0,0,69,0.14747
128,0.372587,398,0.315839,0.021775,1089,0.016246009,0,0,0,0,0,78,0.14617
129,0.372564,398,0.315839,0.019357,1096,0.015929615,0,0,0,0,0,69,0.14617
130,0.372661,398,0.315839,0.021715,1087,0.016173299,0,0,0,0,0,75,0.14487
131,0.372642,398,0.315839,0.019297,1095,0.015843528,0,0,0,0,0,69,0.14487
132,0.372758,398,0.315839,0.021570,1070,0.016093609,0,0,0,0,0,76,0.14348
133,0.372739,398,0.315839,0.019258,1081,0.015774069,0,0,0,0,0,70,0.14348
134,0.372856,398,0.315839,0.021427,1087,0.015944754,0,0,0,0,0,73,0.14209
135,0.372836,398,0.315839,0.019225,1070,0.015663103,0,0,0,0,0,71,0.14209
136,0.372978,398,0.315839,0.021438,1053,0.01593283,0,0,0,0,0,73,0.14044
137,0.372960,398,0.315839,0.019187,1054,0.015595821,0,0,0,0,0,73,0.14044
138,0.373097,398,0.315839,0.021398,1038,0.015838983,0,0,0,0,0,73,0.13879
139,0.373080,398,0.315839,0.019143,1034,0.015461462,0,0,0,0,0,71,0.13879
140,0.373225,398,0.315839,0.021178,1045,0.01555079,0,0,0,0,0,71,0.13703
141,0.373208,398,0.315839,0.019123,1029,0.015246291,0,0,0,0,0,71,0.13703
142,0.373349,398,0.315839,0.020958,1039,0.015279539,0,0,0,0,0,71,0.13528
143,0.373337,398,0.315839,0.019076,1033,0.015027762,0,0,0,0,0,73,0.13528
144,0.373483,398,0.315839,0.020693,1040,0.015038211,0,0,0,0,0,70,0.13354
145,0.373469,398,0.315839,0.019030,1030,0.014825104,0,0,0,0,0,74,0.13354
146,0.373611,398,0.315839,0.020443,1037,0.014862926,0,0,0,0,0,69,0.13191
147,0.373603,398,0.315839,0.019006,1028,0.01462817,0,0,0,0,0,71,0.13191
148,0.373740,398,0.315839,0.020416,1040,0.014695717,0,0,0,0,0,69,0.1303
149,0.373737,398,0.315839,0.018986,1025,0.014470878,0,0,0,0,0,69,0.1303
150,0.373866,398,0.315839,0.020128,1038,0.014524347,0,0,0,0,0,69,0.12891
151,0.373860,398,0.315839,0.018966,1028,0.014347813,0,0,0,0,0,68,0.12891
152,0.373980,398,0.315839,0.020168,1044,0.014463587,0,0,0,0,0,68,0.12753
153,0.373975,398,0.315839,0.018952,1029,0.014200329,0,0,0,0,0,69,0.12753
154,0.374070,398,0.315839,0.019894,1038,0.01423885,0,0,0,0,0,67,0.12646
155,0.374071,398,0.315839,0.018960,1022,0.01407344,0,0,0,0,0,69,0.12646
156,0.374150,398,0.315839,0.019667,1034,0.01405833,0,0,0,0,0,67,0.12558
157,0.374150,398,0.315839,0.018963,1030,0.013982558,0,0,0,0,0,70,0.12558
158,0.374212,398,0.315839,0.019488,1034,0.013983109,0,0,0,0,0,69,0.12488
159,0.374210,398,0.315839,0.018956,1030,0.013916918,0,0,0,0,0,69,0.12488
160,0.374244,398,0.315839,0.019205,1027,0.01386322,0,0,0,0,0,70,0.12453
161,0.374243,398,0.315839,0.018967,1031,0.013844508,0,0,0,0,0,70,0.12453
162,0.374262,398,0.315839,0.018950,1031,0.013802782,0,0,0,0,0,70,0.12434
163,0.374260,398,0.315839,0.018972,1029,0.013815419,0,0,0,0,0,70,0.12434
164,0.374260,398,0.315839,0.019216,1030,0.013829337,0,0,0,0,0,68,0.12439
165,0.374261,398,0.315839,0.018992,1035,0.013855088,0,0,0,0,0,70,0.12439
166,0.374254,398,0.315839,0.019463,1030,0.013893817,0,0,0,0,0,69,0.12459
167,0.374256,398,0.315839,0.019015,1033,0.013889433,0,0,0,0,0,69,0.12459
168,0.374229,398,0.315839,0.019725,1027,0.014009615,0,0,0,0,0,68,0.12501
169,0.374233,398,0.315839,0.019042,1034,0.013961307,0,0,0,0,0,69,0.12501
170,0.374183,398,0.315839,0.019669,1025,0.014134923,0,0,0,0,0,68,0.12567
171,0.374189,398,0.315839,0.019085,1038,0.014040358,0,0,0,0,0,69,0.12567
172,0.374130,398,0.315839,0.019977,1028,0.01431177,0,0,0,0,0,66,0.12649
173,0.374140,398,0.315839,0.019121,1041,0.014142243,0,0,0,0,0,70,0.12649
174,0.374057,398,0.315839,0.020278,1023,0.014519234,0,0,0,0,0,70,0.12754
175,0.374065,398,0.315839,0.019178,1043,0.014276921,0,0,0,0,0,71,0.12754
176,0.373954,398,0.315839,0.020612,1024,0.014833254,0,0,0,0,0,67,0.12896
177,0.373964,398,0.315839,0.019223,1046,0.014451475,0,0,0,0,0,71,0.12896
178,0.373826,398,0.315839,0.021717,1021,0.01526265,0,0,0,0,0,69,0.13068
179,0.373846,398,0.315839,0.019322,1054,0.014676404,0,0,0,0,0,71,0.13068
180,0.373670,398,0.315839,0.021504,1022,0.016059498,0,0,0,0,0,65,0.13309
181,0.373714,398,0.315839,0.019428,1063,0.015023598,0,0,0,0,0,74,0.13309
182,0.373529,398,0.315839,0.021749,1022,0.016371807,0,0,0,0,0,64,0.13556
183,0.373565,398,0.315839,0.019559,1066,0.015242078,0,0,0,0,0,74,0.13556
184,0.373384,398,0.315839,0.023261,1054,0.016607091,0,0,0,0,0,64,0.13804
185,0.373426,398,0.315839,0.019676,1071,0.015514635,0,0,0,0,0,74,0.13804
186,0.373243,398,0.315839,0.021998,1032,0.016940916,0,0,0,0,0,62,0.14053
187,0.373287,398,0.315839,0.019748,1074,0.015830242,0,0,0,0,0,77,0.14053
188,0.373103,398,0.315839,0.023114,1058,0.017143732,0,0,0,0,0,64,0.14287
189,0.373153,398,0.315839,0.019874,1070,0.016059815,0,0,0,0,0,78,0.14287
190,0.372976,398,0.315839,0.021851,1058,0.017278532,0,0,0,0,0,66,0.14523
191,0.373023,398,0.315839,0.019889,1078,0.016281002,0,0,0,0,0,76,0.14523
192,0.372875,398,0.315839,0.022028,1065,0.017037988,0,0,0,0,0,68,0.1469
193,0.372900,398,0.315839,0.019927,1094,0.016379934,0,0,0,0,0,76,0.1469
194,0.372775,398,0.315839,0.020984,1063,0.016929705,0,0,0,0,0,69,0.14818
195,0.372788,398,0.315839,0.019953,1117,0.016494817,0,0,0,0,0,74,0.14818
196,0.372687,398,0.315839,0.021380,1065,0.017064652,0,0,0,0,0,69,0.14931
197,0.372702,398,0.315839,0.019935,1113,0.016649398,0,0,0,0,0,75,0.14931
198,0.372601,398,0.315839,0.020790,1081,0.017098034,0,0,0,0,0,72,0.15037
199,0.372610,398,0.315839,0.019940,1127,0.016699161,0,0,0,0,0,75,0.15037
200,0.372510,398,0.315839,0.021045,1101,0.017047372,0,0,0,0,0,74,0.15143
201,0.372520,398,0.315839,0.019952,1136,0.016774994,0,0,0,0,0,77,0.15143
202,0.372441,398,0.315839,0.020515,1088,0.017113218,0,0,0,0,0,73,0.15218
203,0.372448,398,0.315839,0.019943,1134,0.016863161,0,0,0,0,0,75,0.15218
204,0.372370,398,0.315839,0.020385,1096,0.017139576,0,0,0,0,0,73,0.15293
205,0.372376,398,0.315839,0.019943,1141,0.016918739,0,0,0,0,0,76,0.15293
206,0.372324,398,0.315839,0.020318,1079,0.01714322,0,0,0,0,0,73,0.15336
207,0.372325,398,0.315839,0.019921,1137,0.01692614,0,0,0,0,0,75,0.15336
208,0.372273,398,0.315839,0.020196,1118,0.017041673,0,0,0,0,0,74,0.1538
209,0.372273,398,0.315839,0.019911,1137,0.01692424,0,0,0,0,0,74,0.1538
210,0.372243,398,0.315839,0.019993,1094,0.01703975,0,0,0,0,0,74,0.15397
211,0.372240,398,0.315839,0.019888,1143,0.01692465,0,0,0,0,0,75,0.15397
212,0.372213,398,0.315839,0.019851,1112,0.016996092,0,0,0,0,0,75,0.15414
213,0.372209,398,0.315839,0.019867,1147,0.016884701,0,0,0,0,0,75,0.15414
214,0.372184,398,0.315839,0.019876,1127,0.016921135,0,0,0,0,0,75,0.15427
215,0.372178,398,0.315839,0.019847,1146,0.01682457,0,0,0,0,0,76,0.15427
216,0.372177,398,0.315839,0.020021,1122,0.016806854,0,0,0,0,0,76,0.15414
217,0.372168,398,0.315839,0.019823,1142,0.016744698,0,0,0,0,0,75,0.15414
218,0.372167,398,0.315839,0.019961,1129,0.016740796,0,0,0,0,0,75,0.15402
219,0.372159,398,0.315839,0.019793,1147,0.016687869,0,0,0,0,0,75,0.15402
220,0.372171,398,0.315839,0.020140,1126,0.016645247,0,0,0,0,0,76,0.15376
221,0.372162,398,0.315839,0.019771,1146,0.016590883,0,0,0,0,0,76,0.15376
222,0.372176,398,0.315839,0.020257,1138,0.016546695,0,0,0,0,0,76,0.15351
223,0.372166,398,0.315839,0.019746,1142,0.016518795,0,0,0,0,0,75,0.15351
224,0.372171,398,0.315839,0.019745,1141,0.016549792,0,0,0,0,0,76,0.15351
225,0.372175,398,0.315839,0.019742,1139,0.016560483,0,0,0,0,0,75,0.15351
226,0.372190,398,0.315839,0.020317,1146,0.016522484,0,0,0,0,0,77,0.15327
227,0.372183,398,0.315839,0.019736,1141,0.016450959,0,0,0,0,0,75,0.15327
228,0.372222,398,0.315839,0.020748,1141,0.016447977,0,0,0,0,0,79,0.15266
229,0.372205,398,0.315839,0.019706,1138,0.016350935,0,0,0,0,0,74,0.15266
230,0.372264,398,0.315839,0.021050,1124,0.016425368,0,0,0,0,0,81,0.15185
231,0.372242,398,0.315839,0.019648,1140,0.016323147,0,0,0,0,0,74,0.15185
232,0.372317,398,0.315839,0.021241,1089,0.016456697,0,0,0,0,0,82,0.15082
233,0.372297,398,0.315839,0.019588,1125,0.016274864,0,0,0,0,0,73,0.15082
234,0.372376,398,0.315839,0.021427,1110,0.016415153,0,0,0,0,0,81,0.14979
235,0.372351,398,0.315839,0.019543,1134,0.016178079,0,0,0,0,0,71,0.14979
236,0.372430,398,0.315839,0.021643,1118,0.016361796,0,0,0,0,0,80,0.14877
237,0.372408,398,0.315839,0.019494,1122,0.016078427,0,0,0,0,0,71,0.14877
238,0.372507,398,0.315839,0.021811,1089,0.016309059,0,0,0,0,0,80,0.14747
239,0.372485,398,0.315839,0.019412,1099,0.015999228,0,0,0,0,0,69,0.14747
240,0.372585,398,0.315839,0.021775,1087,0.016252847,0,0,0,0,0,78,0.14617
241,0.372562,398,0.315839,0.019354,1100,0.015932169,0,0,0,0,0,68,0.14617
242,0.372662,398,0.315839,0.021714,1086,0.016173274,0,0,0,0,0,75,0.14487
243,0.372640,398,0.315839,0.019300,1089,0.015840531,0,0,0,0,0,67,0.14487
244,0.372765,398,0.315839,0.021574,1071,0.016088169,0,0,0,0,0,76,0.14348
245,0.372742,398,0.315839,0.019247,1079,0.015774132,0,0,0,0,0,70,0.14348
246,0.372853,398,0.315839,0.021427,1089,0.015945749,0,0,0,0,0,73,0.14209
247,0.372835,398,0.315839,0.019221,1067,0.015667177,0,0,0,0,0,71,0.14209
248,0.372977,398,0.315839,0.021437,1053,0.015933623,0,0,0,0,0,73,0.14044
249,0.372960,398,0.315839,0.019179,1055,0.015593266,0,0,0,0,0,72,0.14044
250,0.373097,398,0.315839,0.021397,1045,0.015836325,0,0,0,0,0,73,0.13879
251,0.373081,398,0.315839,0.019152,1031,0.015462493,0,0,0,0,0,71,0.13879
252,0.373221,398,0.315839,0.021178,1046,0.015553297,0,0,0,0,0,71,0.13703
253,0.373206,398,0.315839,0.019121,1030,0.015242576,0,0,0,0,0,72,0.13703
254,0.373353,398,0.315839,0.020957,1041,0.015280837,0,0,0,0,0,71,0.13528
255,0.373337,398,0.315839,0.019080,1029,0.015033892,0,0,0,0,0,71,0.13528
256,0.373482,398,0.315839,0.020694,1037,0.015040438,0,0,0,0,0,70,0.13354
257,0.373469,398,0.315839,0.019033,1028,0.014822836,0,0,0,0,0,74,0.13354
258,0.373608,398,0.315839,0.020444,1041,0.014861653,0,0,0,0,0,69,0.13191
259,0.373602,398,0.315839,0.019015,1027,0.014626388,0,0,0,0,0,72,0.13191
260,0.373739,398,0.315839,0.020418,1041,0.014695989,0,0,0,0,0,69,0.1303
261,0.373736,398,0.315839,0.018986,1026,0.014474689,0,0,0,0,0,69,0.1303
262,0.373861,398,0.315839,0.020127,1036,0.014530341,0,0,0,0,0,69,0.12891
263,0.373859,398,0.315839,0.018969,1027,0.014351492,0,0,0,0,0,70,0.12891
264,0.373982,398,0.315839,0.020168,1039,0.014464594,0,0,0,0,0,68,0.12753
265,0.373976,398,0.315839,0.018954,1025,0.014195271,0,0,0,0,0,68,0.12753
266,0.374070,398,0.315839,0.019896,1037,0.01423294,0,0,0,0,0,67,0.12646
267,0.374070,398,0.315839,0.018963,1022,0.014069454,0,0,0,0,0,68,0.12646
268,0.374152,398,0.315839,0.019669,1033,0.014055963,0,0,0,0,0,67,0.12558
269,0.374151,398,0.315839,0.018962,1025,0.013987366,0,0,0,0,0,69,0.12558
270,0.374215,398,0.315839,0.019488,1032,0.013990995,0,0,0,0,0,69,0.12488
271,0.374212,398,0.315839,0.018953,1027,0.013923324,0,0,0,0,0,70,0.12488
272,0.374244,398,0.315839,0.019204,1026,0.01386582,0,0,0,0,0,71,0.12453
273,0.374242,398,0.315839,0.018965,1031,0.013843647,0,0,0,0,0,71,0.12453
274,0.374262,398,0.315839,0.018985,1029,0.013800416,0,0,0,0,0,70,0.12434
275,0.374260,398,0.315839,0.018973,1030,0.013812375,0,0,0,0,0,68,0.12434
276,0.374260,398,0.315839,0.019221,1030,0.013827357,0,0,0,0,0,68,0.12439
277,0.374261,398,0.315839,0.018992,1034,0.013855452,0,0,0,0,0,69,0.12439
278,0.374253,398,0.315839,0.019281,1031,0.013895722,0,0,0,0,0,70,0.12459
279,0.374256,398,0.315839,0.019013,1034,0.013891119,0,0,0,0,0,69,0.12459
280,0.374229,398,0.315839,0.019475,1032,0.014010333,0,0,0,0,0,68,0.12501
281,0.374233,398,0.315839,0.019045,1035,0.013959867,0,0,0,0,0,69,0.12501
282,0.374185,398,0.315839,0.020030,1025,0.014133255,0,0,0,0,0,68,0.12567
283,0.374190,398,0.315839,0.019077,1034,0.014039766,0,0,0,0,0,69,0.12567
284,0.374129,398,0.315839,0.020304,1025,0.014310315,0,0,0,0,0,67,0.12649
285,0.374139,398,0.315839,0.019118,1039,0.014140638,0,0,0,0,0,69,0.12649
286,0.374055,398,0.315839,0.020731,1024,0.014521155,0,0,0,0,0,70,0.12754
287,0.374064,398,0.315839,0.019165,1046,0.014277956,0,0,0,0,0,70,0.12754
288,0.373953,398,0.315839,0.021196,1021,0.014835742,0,0,0,0,0,67,0.12896
289,0.373963,398,0.315839,0.019242,1042,0.014452242,0,0,0,0,0,71,0.12896
290,0.373827,398,0.315839,0.020979,1022,0.01526206,0,0,0,0,0,69,0.13068
291,0.373847,398,0.315839,0.019295,1055,0.014672279,0,0,0,0,0,71,0.13068
292,0.373673,398,0.315839,0.021550,1023,0.016051547,0,0,0,0,0,66,0.13309
293,0.373713,398,0.315839,0.019425,1063,0.015021578,0,0,0,0,0,74,0.13309
294,0.373532,398,0.315839,0.023113,1021,0.016373747,0,0,0,0,0,64,0.13556
295,0.373568,398,0.315839,0.019557,1065,0.015238739,0,0,0,0,0,74,0.13556
296,0.373380,398,0.315839,0.023251,1052,0.016604884,0,0,0,0,0,64,0.13804
297,0.373424,398,0.315839,0.019687,1071,0.015510795,0,0,0,0,0,75,0.13804
298,0.373237,398,0.315839,0.023262,1060,0.016930137,0,0,0,0,0,63,0.14053
299,0.373286,398,0.315839,0.019799,1068,0.015826078,0,0,0,0,0,77,0.14053
300,0.373111,398,0.315839,0.023190,1056,0.017155845,0,0,0,0,0,64,0.14287
301,0.373158,398,0.315839,0.019835,1075,0.016073866,0,0,0,0,0,77,0.14287
302,0.372983,398,0.315839,0.022990,1052,0.017285974,0,0,0,0,0,65,0.14523
303,0.373027,398,0.315839,0.019907,1070,0.016280389,0,0,0,0,0,76,0.14523
304,0.372879,398,0.315839,0.022081,1064,0.017035398,0,0,0,0,0,68,0.1469
305,0.372900,398,0.315839,0.019955,1095,0.016380766,0,0,0,0,0,74,0.1469
